SCLK,LMST,LTST,PRESSURE,PRESSURE_UNCERTAINTY,TRANSDUCER
711685754,00504M13:18:21.244,0504 13:05:15,779.20,,1
711685755,00504M13:18:22.217,0504 13:05:16,779.20,,1
711685756,00504M13:18:23.191,0504 13:05:17,779.18,,1
711685757,00504M13:18:24.164,0504 13:05:18,779.21,,1
711685758,00504M13:18:25.137,0504 13:05:19,779.17,,1
711685759,00504M13:18:26.110,0504 13:05:20,779.10,,1
711685760,00504M13:18:27.084,0504 13:05:21,779.16,,1
711685761,00504M13:18:28.057,0504 13:05:22,779.14,,1
711685762,00504M13:18:29.030,0504 13:05:23,779.18,,1
711685763,00504M13:18:30.003,0504 13:05:24,779.15,,1
711685764,00504M13:18:30.977,0504 13:05:25,779.11,,1
711685765,00504M13:18:31.950,0504 13:05:26,779.17,,1
711685766,00504M13:18:32.923,0504 13:05:27,779.17,,1
711685767,00504M13:18:33.896,0504 13:05:28,779.19,,1
711685768,00504M13:18:34.870,0504 13:05:29,779.19,,1
711685769,00504M13:18:35.843,0504 13:05:30,779.15,,1
711685770,00504M13:18:36.816,0504 13:05:31,779.14,,1
711685771,00504M13:18:37.789,0504 13:05:32,779.21,,1
711685772,00504M13:18:38.763,0504 13:05:33,779.16,,1
711685773,00504M13:18:39.736,0504 13:05:34,779.16,,1
711685774,00504M13:18:40.709,0504 13:05:35,779.11,,1
711685775,00504M13:18:41.682,0504 13:05:36,779.13,,1
711685776,00504M13:18:42.656,0504 13:05:37,779.17,,1
711685777,00504M13:18:43.629,0504 13:05:38,779.10,,1
711685778,00504M13:18:44.602,0504 13:05:38,779.10,,1
711685779,00504M13:18:45.575,0504 13:05:39,779.05,,1
711685780,00504M13:18:46.549,0504 13:05:40,779.03,,1
711685781,00504M13:18:47.522,0504 13:05:41,779.09,,1
711685782,00504M13:18:48.495,0504 13:05:42,779.13,,1
711685783,00504M13:18:49.468,0504 13:05:43,779.13,,1
711685784,00504M13:18:50.442,0504 13:05:44,779.13,,1
711685785,00504M13:18:51.415,0504 13:05:45,779.13,,1
711685786,00504M13:18:52.388,0504 13:05:46,779.12,,1
711685787,00504M13:18:53.361,0504 13:05:47,779.14,,1
711685788,00504M13:18:54.335,0504 13:05:48,779.08,,1
711685789,00504M13:18:55.308,0504 13:05:49,779.14,,1
711685790,00504M13:18:56.281,0504 13:05:50,779.11,,1
711685791,00504M13:18:57.254,0504 13:05:51,779.09,,1
711685792,00504M13:18:58.228,0504 13:05:52,779.15,,1
711685793,00504M13:18:59.201,0504 13:05:53,779.13,,1
711685794,00504M13:19:00.174,0504 13:05:54,779.08,,1
711685795,00504M13:19:01.147,0504 13:05:55,779.04,,1
711685796,00504M13:19:02.121,0504 13:05:56,779.08,,1
711685797,00504M13:19:03.094,0504 13:05:57,779.14,,1
711685798,00504M13:19:04.067,0504 13:05:58,779.10,,1
711685799,00504M13:19:05.040,0504 13:05:59,779.18,,1
711685800,00504M13:19:06.014,0504 13:06:00,779.18,,1
711685801,00504M13:19:06.987,0504 13:06:01,779.17,,1
711685802,00504M13:19:07.960,0504 13:06:02,779.20,,1
711685803,00504M13:19:08.933,0504 13:06:03,779.20,,1
711685804,00504M13:19:09.907,0504 13:06:04,779.26,,1
711685805,00504M13:19:10.880,0504 13:06:05,779.17,,1
711685806,00504M13:19:11.853,0504 13:06:06,779.19,,1
711685807,00504M13:19:12.826,0504 13:06:07,779.19,,1
711685808,00504M13:19:13.800,0504 13:06:08,779.27,,1
711685809,00504M13:19:14.773,0504 13:06:09,779.18,,1
711685810,00504M13:19:15.746,0504 13:06:10,779.22,,1
711685811,00504M13:19:16.719,0504 13:06:11,779.20,,1
711685812,00504M13:19:17.693,0504 13:06:12,779.17,,1
711685813,00504M13:19:18.666,0504 13:06:13,779.21,,1
711685814,00504M13:19:19.639,0504 13:06:14,779.17,,1
711685815,00504M13:19:20.612,0504 13:06:14,779.17,,1
711685816,00504M13:19:21.586,0504 13:06:15,779.21,,1
711685817,00504M13:19:22.559,0504 13:06:16,779.21,,1
711685818,00504M13:19:23.532,0504 13:06:17,779.20,,1
711685819,00504M13:19:24.505,0504 13:06:18,779.16,,1
711685820,00504M13:19:25.479,0504 13:06:19,779.20,,1
711685821,00504M13:19:26.452,0504 13:06:20,779.17,,1
711685822,00504M13:19:27.425,0504 13:06:21,779.19,,1
711685823,00504M13:19:28.398,0504 13:06:22,779.19,,1
711685824,00504M13:19:29.372,0504 13:06:23,779.19,,1
711685825,00504M13:19:30.345,0504 13:06:24,779.16,,1
711685826,00504M13:19:31.318,0504 13:06:25,779.23,,1
711685827,00504M13:19:32.291,0504 13:06:26,779.21,,1
711685828,00504M13:19:33.265,0504 13:06:27,779.20,,1
711685829,00504M13:19:34.238,0504 13:06:28,779.14,,1
711685830,00504M13:19:35.211,0504 13:06:29,779.22,,1
711685831,00504M13:19:36.184,0504 13:06:30,779.20,,1
711685832,00504M13:19:37.158,0504 13:06:31,779.26,,1
711685833,00504M13:19:38.131,0504 13:06:32,779.26,,1
711685834,00504M13:19:39.104,0504 13:06:33,779.21,,1
711685835,00504M13:19:40.077,0504 13:06:34,779.25,,1
711685836,00504M13:19:41.051,0504 13:06:35,779.20,,1
711685837,00504M13:19:42.024,0504 13:06:36,779.18,,1
711685838,00504M13:19:42.997,0504 13:06:37,779.18,,1
711685839,00504M13:19:43.970,0504 13:06:38,779.18,,1
711685840,00504M13:19:44.944,0504 13:06:39,779.24,,1
711685841,00504M13:19:45.917,0504 13:06:40,779.22,,1
711685842,00504M13:19:46.890,0504 13:06:41,779.19,,1
711685843,00504M13:19:47.863,0504 13:06:42,779.17,,1
711685844,00504M13:19:48.837,0504 13:06:43,779.16,,1
711685845,00504M13:19:49.810,0504 13:06:44,779.20,,1
711685846,00504M13:19:50.783,0504 13:06:45,779.18,,1
711685847,00504M13:19:51.756,0504 13:06:46,779.29,,1
711685848,00504M13:19:52.730,0504 13:06:47,779.25,,1
711685849,00504M13:19:53.703,0504 13:06:48,779.20,,1
711685850,00504M13:19:54.676,0504 13:06:49,779.24,,1
711685851,00504M13:19:55.649,0504 13:06:50,779.22,,1
711685852,00504M13:19:56.623,0504 13:06:50,779.21,,1
711685853,00504M13:19:57.596,0504 13:06:51,779.23,,1
711685854,00504M13:19:58.569,0504 13:06:52,779.23,,1
711685855,00504M13:19:59.542,0504 13:06:53,779.16,,1
711685856,00504M13:20:00.516,0504 13:06:54,779.18,,1
711685857,00504M13:20:01.489,0504 13:06:55,779.16,,1
711685858,00504M13:20:02.462,0504 13:06:56,779.18,,1
711685859,00504M13:20:03.435,0504 13:06:57,779.22,,1
711685860,00504M13:20:04.409,0504 13:06:58,779.24,,1
711685861,00504M13:20:05.382,0504 13:06:59,779.17,,1
711685862,00504M13:20:06.355,0504 13:07:00,779.26,,1
711685863,00504M13:20:07.328,0504 13:07:01,779.17,,1
711685864,00504M13:20:08.302,0504 13:07:02,779.25,,1
711685865,00504M13:20:09.275,0504 13:07:03,779.21,,1
711685866,00504M13:20:10.248,0504 13:07:04,779.21,,1
711685867,00504M13:20:11.221,0504 13:07:05,779.20,,1
711688328,00504M14:00:06.395,0504 13:46:59,777.06,,1
711688329,00504M14:00:07.368,0504 13:47:00,777.07,,1
711688330,00504M14:00:08.341,0504 13:47:01,777.13,,1
711688331,00504M14:00:09.314,0504 13:47:02,777.12,,1
711688332,00504M14:00:10.288,0504 13:47:03,777.16,,1
711688333,00504M14:00:11.261,0504 13:47:04,777.14,,1
711688334,00504M14:00:12.234,0504 13:47:05,777.14,,1
711688335,00504M14:00:13.207,0504 13:47:06,777.11,,1
711688336,00504M14:00:14.181,0504 13:47:07,777.13,,1
711688337,00504M14:00:15.154,0504 13:47:08,777.15,,1
711688338,00504M14:00:16.127,0504 13:47:09,777.15,,1
711688339,00504M14:00:17.100,0504 13:47:10,777.12,,1
711688340,00504M14:00:18.074,0504 13:47:11,777.12,,1
711688341,00504M14:00:19.047,0504 13:47:12,777.16,,1
711688342,00504M14:00:20.020,0504 13:47:13,777.12,,1
711688343,00504M14:00:20.993,0504 13:47:14,777.07,,1
711688344,00504M14:00:21.967,0504 13:47:15,777.11,,1
711688345,00504M14:00:22.940,0504 13:47:16,777.13,,1
711688346,00504M14:00:23.913,0504 13:47:17,777.07,,1
711688347,00504M14:00:24.886,0504 13:47:18,777.09,,1
711688348,00504M14:00:25.860,0504 13:47:19,777.09,,1
711688349,00504M14:00:26.833,0504 13:47:20,777.09,,1
711688350,00504M14:00:27.806,0504 13:47:20,777.06,,1
711688351,00504M14:00:28.779,0504 13:47:21,777.11,,1
711688352,00504M14:00:29.753,0504 13:47:22,777.07,,1
711688353,00504M14:00:30.726,0504 13:47:23,777.04,,1
711688354,00504M14:00:31.699,0504 13:47:24,777.08,,1
711688355,00504M14:00:32.672,0504 13:47:25,777.04,,1
711688356,00504M14:00:33.646,0504 13:47:26,777.08,,1
711688357,00504M14:00:34.619,0504 13:47:27,777.04,,1
711688358,00504M14:00:35.592,0504 13:47:28,777.06,,1
711688359,00504M14:00:36.565,0504 13:47:29,777.10,,1
711688360,00504M14:00:37.539,0504 13:47:30,777.06,,1
711688361,00504M14:00:38.512,0504 13:47:31,777.06,,1
711688362,00504M14:00:39.485,0504 13:47:32,777.06,,1
711688363,00504M14:00:40.458,0504 13:47:33,777.05,,1
711688364,00504M14:00:41.432,0504 13:47:34,777.05,,1
711688365,00504M14:00:42.405,0504 13:47:35,776.99,,1
711688366,00504M14:00:43.378,0504 13:47:36,776.98,,1
711688367,00504M14:00:44.351,0504 13:47:37,777.05,,1
711688368,00504M14:00:45.325,0504 13:47:38,777.03,,1
711688369,00504M14:00:46.298,0504 13:47:39,776.96,,1
711688370,00504M14:00:47.271,0504 13:47:40,777.00,,1
711688371,00504M14:00:48.244,0504 13:47:41,776.98,,1
711688372,00504M14:00:49.218,0504 13:47:42,777.04,,1
711688373,00504M14:00:50.191,0504 13:47:43,776.97,,1
711688374,00504M14:00:51.164,0504 13:47:44,776.98,,1
711688375,00504M14:00:52.137,0504 13:47:45,776.97,,1
711688376,00504M14:00:53.111,0504 13:47:46,777.04,,1
711688377,00504M14:00:54.084,0504 13:47:47,776.95,,1
711688378,00504M14:00:55.057,0504 13:47:48,776.95,,1
711688379,00504M14:00:56.030,0504 13:47:49,776.93,,1
711688380,00504M14:00:57.004,0504 13:47:50,776.92,,1
711688381,00504M14:00:57.977,0504 13:47:51,776.92,,1
711688382,00504M14:00:58.950,0504 13:47:52,776.90,,1
711688383,00504M14:00:59.923,0504 13:47:53,776.96,,1
711688384,00504M14:01:00.897,0504 13:47:54,776.90,,1
711688385,00504M14:01:01.870,0504 13:47:55,776.92,,1
711688386,00504M14:01:02.843,0504 13:47:55,776.92,,1
711688387,00504M14:01:03.816,0504 13:47:56,776.94,,1
711688388,00504M14:01:04.790,0504 13:47:57,776.89,,1
711688389,00504M14:01:05.763,0504 13:47:58,776.94,,1
711688390,00504M14:01:06.736,0504 13:47:59,776.92,,1
711688391,00504M14:01:07.709,0504 13:48:00,776.90,,1
711688392,00504M14:01:08.683,0504 13:48:01,776.89,,1
711688393,00504M14:01:09.656,0504 13:48:02,776.95,,1
711688394,00504M14:01:10.629,0504 13:48:03,776.95,,1
711688395,00504M14:01:11.602,0504 13:48:04,776.91,,1
711688396,00504M14:01:12.576,0504 13:48:05,776.87,,1
711688397,00504M14:01:13.549,0504 13:48:06,776.93,,1
711688398,00504M14:01:14.522,0504 13:48:07,776.88,,1
711688399,00504M14:01:15.495,0504 13:48:08,776.95,,1
711688400,00504M14:01:16.469,0504 13:48:09,776.92,,1
711688401,00504M14:01:17.442,0504 13:48:10,776.86,,1
711688402,00504M14:01:18.415,0504 13:48:11,776.90,,1
711688403,00504M14:01:19.388,0504 13:48:12,776.88,,1
711688404,00504M14:01:20.362,0504 13:48:13,776.90,,1
711688405,00504M14:01:21.335,0504 13:48:14,776.90,,1
711688406,00504M14:01:22.308,0504 13:48:15,776.88,,1
711688407,00504M14:01:23.282,0504 13:48:16,776.92,,1
711688408,00504M14:01:24.255,0504 13:48:17,776.94,,1
711688409,00504M14:01:25.228,0504 13:48:18,776.92,,1
711688410,00504M14:01:26.201,0504 13:48:19,776.94,,1
711688411,00504M14:01:27.175,0504 13:48:20,776.93,,1
711688412,00504M14:01:28.148,0504 13:48:21,776.87,,1
711688413,00504M14:01:29.121,0504 13:48:22,776.91,,1
711688414,00504M14:01:30.094,0504 13:48:23,776.89,,1
711688415,00504M14:01:31.068,0504 13:48:24,776.93,,1
711688416,00504M14:01:32.041,0504 13:48:25,776.91,,1
711688417,00504M14:01:33.014,0504 13:48:26,776.89,,1
711688418,00504M14:01:33.987,0504 13:48:27,776.91,,1
711688419,00504M14:01:34.961,0504 13:48:28,776.88,,1
711688420,00504M14:01:35.934,0504 13:48:29,776.89,,1
711688421,00504M14:01:36.907,0504 13:48:30,776.95,,1
711688422,00504M14:01:37.880,0504 13:48:31,776.90,,1
711688423,00504M14:01:38.854,0504 13:48:31,776.90,,1
711688424,00504M14:01:39.827,0504 13:48:32,776.90,,1
711688425,00504M14:01:40.800,0504 13:48:33,776.88,,1
711688426,00504M14:01:41.773,0504 13:48:34,776.88,,1
711688427,00504M14:01:42.747,0504 13:48:35,776.92,,1
711688428,00504M14:01:43.720,0504 13:48:36,776.90,,1
711688429,00504M14:01:44.693,0504 13:48:37,776.87,,1
711688430,00504M14:01:45.666,0504 13:48:38,776.85,,1
711688431,00504M14:01:46.640,0504 13:48:39,776.89,,1
711688432,00504M14:01:47.613,0504 13:48:40,776.85,,1
711688433,00504M14:01:48.586,0504 13:48:41,776.89,,1
711688434,00504M14:01:49.559,0504 13:48:42,776.87,,1
711688435,00504M14:01:50.533,0504 13:48:43,776.85,,1
711688436,00504M14:01:51.506,0504 13:48:44,776.91,,1
711688437,00504M14:01:52.479,0504 13:48:45,776.89,,1
711688438,00504M14:01:53.452,0504 13:48:46,776.88,,1
711688439,00504M14:01:54.426,0504 13:48:47,776.86,,1
711688440,00504M14:01:55.399,0504 13:48:48,776.90,,1
711688441,00504M14:01:56.372,0504 13:48:49,776.92,,1
711688442,00504M14:01:57.345,0504 13:48:50,776.86,,1
711688443,00504M14:01:58.319,0504 13:48:51,776.84,,1
711688444,00504M14:01:59.292,0504 13:48:52,776.88,,1
711688445,00504M14:02:00.265,0504 13:48:53,776.88,,1
711688446,00504M14:02:01.238,0504 13:48:54,776.86,,1
711688447,00504M14:02:02.212,0504 13:48:55,776.87,,1
711688448,00504M14:02:03.185,0504 13:48:56,776.87,,1
711688449,00504M14:02:04.158,0504 13:48:57,776.87,,1
711688450,00504M14:02:05.131,0504 13:48:58,776.89,,1
711688451,00504M14:02:06.105,0504 13:48:59,776.89,,1
711688452,00504M14:02:07.078,0504 13:49:00,776.85,,1
711688453,00504M14:02:08.051,0504 13:49:01,776.84,,1
711688454,00504M14:02:09.024,0504 13:49:02,776.84,,1
711688455,00504M14:02:09.998,0504 13:49:03,776.86,,1
711688456,00504M14:02:10.971,0504 13:49:04,776.86,,1
711688457,00504M14:02:11.944,0504 13:49:05,776.89,,1
711688458,00504M14:02:12.917,0504 13:49:06,776.82,,1
711688459,00504M14:02:13.891,0504 13:49:07,776.86,,1
711688460,00504M14:02:14.864,0504 13:49:07,776.86,,1
711688461,00504M14:02:15.837,0504 13:49:08,776.79,,1
711688462,00504M14:02:16.810,0504 13:49:09,776.83,,1
711688463,00504M14:02:17.784,0504 13:49:10,776.88,,1
711688464,00504M14:02:18.757,0504 13:49:11,776.83,,1
711688465,00504M14:02:19.730,0504 13:49:12,776.81,,1
711688466,00504M14:02:20.703,0504 13:49:13,776.83,,1
711688467,00504M14:02:21.677,0504 13:49:14,776.76,,1
711688468,00504M14:02:22.650,0504 13:49:15,776.78,,1
711688469,00504M14:02:23.623,0504 13:49:16,776.83,,1
711688470,00504M14:02:24.596,0504 13:49:17,776.84,,1
711688471,00504M14:02:25.570,0504 13:49:18,776.80,,1
711688472,00504M14:02:26.543,0504 13:49:19,776.82,,1
711688473,00504M14:02:27.516,0504 13:49:20,776.86,,1
711688474,00504M14:02:28.489,0504 13:49:21,776.82,,1
711688475,00504M14:02:29.463,0504 13:49:22,776.82,,1
711688476,00504M14:02:30.436,0504 13:49:23,776.84,,1
711688477,00504M14:02:31.409,0504 13:49:24,776.79,,1
711688478,00504M14:02:32.382,0504 13:49:25,776.79,,1
711688479,00504M14:02:33.356,0504 13:49:26,776.79,,1
711688480,00504M14:02:34.329,0504 13:49:27,776.77,,1
711688481,00504M14:02:35.302,0504 13:49:28,776.79,,1
711688482,00504M14:02:36.275,0504 13:49:29,776.83,,1
711688483,00504M14:02:37.249,0504 13:49:30,776.78,,1
711688484,00504M14:02:38.222,0504 13:49:31,776.78,,1
711688485,00504M14:02:39.195,0504 13:49:32,776.89,,1
711688486,00504M14:02:40.168,0504 13:49:33,776.84,,1
711688487,00504M14:02:41.142,0504 13:49:34,776.75,,1
711688488,00504M14:02:42.115,0504 13:49:35,776.76,,1
711688489,00504M14:02:43.088,0504 13:49:36,776.77,,1
711688490,00504M14:02:44.061,0504 13:49:37,776.82,,1
711688491,00504M14:02:45.035,0504 13:49:38,776.75,,1
711688492,00504M14:02:46.008,0504 13:49:39,776.75,,1
711688493,00504M14:02:46.981,0504 13:49:40,776.72,,1
711688494,00504M14:02:47.954,0504 13:49:41,776.73,,1
711688495,00504M14:02:48.928,0504 13:49:42,776.79,,1
711688496,00504M14:02:49.901,0504 13:49:43,776.77,,1
711688497,00504M14:02:50.874,0504 13:49:43,776.76,,1
711688498,00504M14:02:51.847,0504 13:49:44,776.76,,1
711688499,00504M14:02:52.821,0504 13:49:45,776.74,,1
711688500,00504M14:02:53.794,0504 13:49:46,776.78,,1
711688501,00504M14:02:54.767,0504 13:49:47,776.76,,1
711688502,00504M14:02:55.740,0504 13:49:48,776.75,,1
711688503,00504M14:02:56.714,0504 13:49:49,776.75,,1
711688504,00504M14:02:57.687,0504 13:49:50,776.73,,1
711688505,00504M14:02:58.660,0504 13:49:51,776.75,,1
711688506,00504M14:02:59.633,0504 13:49:52,776.81,,1
711688507,00504M14:03:00.607,0504 13:49:53,776.77,,1
711688508,00504M14:03:01.580,0504 13:49:54,776.75,,1
711688509,00504M14:03:02.553,0504 13:49:55,776.70,,1
711688510,00504M14:03:03.526,0504 13:49:56,776.72,,1
711688511,00504M14:03:04.500,0504 13:49:57,776.79,,1
711688512,00504M14:03:05.473,0504 13:49:58,776.74,,1
711688513,00504M14:03:06.446,0504 13:49:59,776.74,,1
711688514,00504M14:03:07.419,0504 13:50:00,776.72,,1
711688515,00504M14:03:08.393,0504 13:50:01,776.73,,1
711688516,00504M14:03:09.366,0504 13:50:02,776.80,,1
711688517,00504M14:03:10.339,0504 13:50:03,776.69,,1
711688518,00504M14:03:11.312,0504 13:50:04,776.75,,1
711688519,00504M14:03:12.286,0504 13:50:05,776.77,,1
711688520,00504M14:03:13.259,0504 13:50:06,776.73,,1
711688521,00504M14:03:14.232,0504 13:50:07,776.72,,1
711688522,00504M14:03:15.205,0504 13:50:08,776.72,,1
711688523,00504M14:03:16.179,0504 13:50:09,776.79,,1
711688524,00504M14:03:17.152,0504 13:50:10,776.74,,1
711688525,00504M14:03:18.125,0504 13:50:11,776.70,,1
711688526,00504M14:03:19.098,0504 13:50:12,776.74,,1
711688527,00504M14:03:20.072,0504 13:50:13,776.72,,1
711688528,00504M14:03:21.045,0504 13:50:14,776.69,,1
711688529,00504M14:03:22.018,0504 13:50:15,776.69,,1
711688530,00504M14:03:22.991,0504 13:50:16,776.71,,1
711688531,00504M14:03:23.965,0504 13:50:17,776.71,,1
711688532,00504M14:03:24.938,0504 13:50:18,776.71,,1
711688533,00504M14:03:25.911,0504 13:50:18,776.71,,1
711688534,00504M14:03:26.885,0504 13:50:19,776.73,,1
711688535,00504M14:03:27.858,0504 13:50:20,776.75,,1
711688536,00504M14:03:28.831,0504 13:50:21,776.70,,1
711688537,00504M14:03:29.804,0504 13:50:22,776.72,,1
711688538,00504M14:03:30.778,0504 13:50:23,776.70,,1
711688539,00504M14:03:31.751,0504 13:50:24,776.70,,1
711688540,00504M14:03:32.724,0504 13:50:25,776.70,,1
711688541,00504M14:03:33.697,0504 13:50:26,776.70,,1
711688542,00504M14:03:34.671,0504 13:50:27,776.69,,1
711688543,00504M14:03:35.644,0504 13:50:28,776.76,,1
711688544,00504M14:03:36.617,0504 13:50:29,776.75,,1
711688545,00504M14:03:37.590,0504 13:50:30,776.75,,1
711688546,00504M14:03:38.564,0504 13:50:31,776.71,,1
711688547,00504M14:03:39.537,0504 13:50:32,776.77,,1
711688548,00504M14:03:40.510,0504 13:50:33,776.75,,1
711688549,00504M14:03:41.483,0504 13:50:34,776.72,,1
711688550,00504M14:03:42.457,0504 13:50:35,776.74,,1
711688551,00504M14:03:43.430,0504 13:50:36,776.74,,1
711688552,00504M14:03:44.403,0504 13:50:37,776.72,,1
711688553,00504M14:03:45.376,0504 13:50:38,776.78,,1
711688554,00504M14:03:46.350,0504 13:50:39,776.78,,1
711688555,00504M14:03:47.323,0504 13:50:40,776.67,,1
711688556,00504M14:03:48.296,0504 13:50:41,776.69,,1
711688557,00504M14:03:49.269,0504 13:50:42,776.64,,1
711688558,00504M14:03:50.243,0504 13:50:43,776.67,,1
711688559,00504M14:03:51.216,0504 13:50:44,776.73,,1
711688560,00504M14:03:52.189,0504 13:50:45,776.69,,1
711688561,00504M14:03:53.162,0504 13:50:46,776.64,,1
711688562,00504M14:03:54.136,0504 13:50:47,776.68,,1
711688563,00504M14:03:55.109,0504 13:50:48,776.66,,1
711688564,00504M14:03:56.082,0504 13:50:49,776.72,,1
711688565,00504M14:03:57.055,0504 13:50:50,776.78,,1
711688566,00504M14:03:58.029,0504 13:50:51,776.76,,1
711688567,00504M14:03:59.002,0504 13:50:52,776.69,,1
711688568,00504M14:03:59.975,0504 13:50:53,776.69,,1
711688569,00504M14:04:00.948,0504 13:50:54,776.74,,1
711688570,00504M14:04:01.922,0504 13:50:54,776.69,,1
711688571,00504M14:04:02.895,0504 13:50:55,776.66,,1
711688572,00504M14:04:03.868,0504 13:50:56,776.64,,1
711688573,00504M14:04:04.841,0504 13:50:57,776.70,,1
711688574,00504M14:04:05.815,0504 13:50:58,776.70,,1
711688575,00504M14:04:06.788,0504 13:50:59,776.68,,1
711688576,00504M14:04:07.761,0504 13:51:00,776.61,,1
711688577,00504M14:04:08.734,0504 13:51:01,776.66,,1
711688578,00504M14:04:09.708,0504 13:51:02,776.63,,1
711688579,00504M14:04:10.681,0504 13:51:03,776.65,,1
711688580,00504M14:04:11.654,0504 13:51:04,776.67,,1
711688581,00504M14:04:12.627,0504 13:51:05,776.58,,1
711688582,00504M14:04:13.601,0504 13:51:06,776.62,,1
711688583,00504M14:04:14.574,0504 13:51:07,776.69,,1
711688584,00504M14:04:15.547,0504 13:51:08,776.66,,1
711688585,00504M14:04:16.520,0504 13:51:09,776.62,,1
711688586,00504M14:04:17.494,0504 13:51:10,776.66,,1
711688587,00504M14:04:18.467,0504 13:51:11,776.61,,1
711688588,00504M14:04:19.440,0504 13:51:12,776.63,,1
711688589,00504M14:04:20.413,0504 13:51:13,776.59,,1
711688590,00504M14:04:21.387,0504 13:51:14,776.63,,1
711688591,00504M14:04:22.360,0504 13:51:15,776.63,,1
711688592,00504M14:04:23.333,0504 13:51:16,776.63,,1
711688593,00504M14:04:24.306,0504 13:51:17,776.67,,1
711688594,00504M14:04:25.280,0504 13:51:18,776.64,,1
711688595,00504M14:04:26.253,0504 13:51:19,776.62,,1
711688596,00504M14:04:27.226,0504 13:51:20,776.64,,1
711688597,00504M14:04:28.199,0504 13:51:21,776.55,,1
711688598,00504M14:04:29.173,0504 13:51:22,776.57,,1
711688599,00504M14:04:30.146,0504 13:51:23,776.66,,1
711688600,00504M14:04:31.119,0504 13:51:24,776.61,,1
711688601,00504M14:04:32.092,0504 13:51:25,776.61,,1
711688602,00504M14:04:33.066,0504 13:51:26,776.61,,1
711688603,00504M14:04:34.039,0504 13:51:27,776.65,,1
711688604,00504M14:04:35.012,0504 13:51:28,776.67,,1
711688605,00504M14:04:35.985,0504 13:51:29,776.65,,1
711688606,00504M14:04:36.959,0504 13:51:30,776.62,,1
711688607,00504M14:04:37.932,0504 13:51:30,776.67,,1
711688608,00504M14:04:38.905,0504 13:51:31,776.69,,1
711688609,00504M14:04:39.878,0504 13:51:32,776.62,,1
711688610,00504M14:04:40.852,0504 13:51:33,776.64,,1
711688611,00504M14:04:41.825,0504 13:51:34,776.64,,1
711688612,00504M14:04:42.798,0504 13:51:35,776.63,,1
711688613,00504M14:04:43.771,0504 13:51:36,776.59,,1
711688614,00504M14:04:44.745,0504 13:51:37,776.56,,1
711688615,00504M14:04:45.718,0504 13:51:38,776.58,,1
711688616,00504M14:04:46.691,0504 13:51:39,776.65,,1
711688617,00504M14:04:47.664,0504 13:51:40,776.58,,1
711688618,00504M14:04:48.638,0504 13:51:41,776.62,,1
711688619,00504M14:04:49.611,0504 13:51:42,776.51,,1
711688620,00504M14:04:50.584,0504 13:51:43,776.51,,1
711688621,00504M14:04:51.557,0504 13:51:44,776.60,,1
711688622,00504M14:04:52.531,0504 13:51:45,776.62,,1
711688623,00504M14:04:53.504,0504 13:51:46,776.55,,1
711688624,00504M14:04:54.477,0504 13:51:47,776.59,,1
711688625,00504M14:04:55.450,0504 13:51:48,776.65,,1
711688626,00504M14:04:56.424,0504 13:51:49,776.63,,1
711688627,00504M14:04:57.397,0504 13:51:50,776.59,,1
711688628,00504M14:04:58.370,0504 13:51:51,776.58,,1
711688629,00504M14:04:59.343,0504 13:51:52,776.58,,1
711688630,00504M14:05:00.317,0504 13:51:53,776.60,,1
711688631,00504M14:05:01.290,0504 13:51:54,776.60,,1
711688632,00504M14:05:02.263,0504 13:51:55,776.56,,1
711688633,00504M14:05:03.236,0504 13:51:56,776.57,,1
711688634,00504M14:05:04.210,0504 13:51:57,776.59,,1
711688635,00504M14:05:05.183,0504 13:51:58,776.62,,1
711688636,00504M14:05:06.156,0504 13:51:59,776.61,,1
711688637,00504M14:05:07.129,0504 13:52:00,776.59,,1
711688638,00504M14:05:08.103,0504 13:52:01,776.56,,1
711688639,00504M14:05:09.076,0504 13:52:02,776.59,,1
711688640,00504M14:05:10.049,0504 13:52:03,776.56,,1
711688641,00504M14:05:11.022,0504 13:52:04,776.58,,1
711688642,00504M14:05:11.996,0504 13:52:05,776.54,,1
711688643,00504M14:05:12.969,0504 13:52:05,776.58,,1
711688644,00504M14:05:13.942,0504 13:52:06,776.56,,1
711688645,00504M14:05:14.915,0504 13:52:07,776.55,,1
711688646,00504M14:05:15.889,0504 13:52:08,776.59,,1
711688647,00504M14:05:16.862,0504 13:52:09,776.57,,1
711688648,00504M14:05:17.835,0504 13:52:10,776.54,,1
711688649,00504M14:05:18.808,0504 13:52:11,776.52,,1
711688650,00504M14:05:19.782,0504 13:52:12,776.54,,1
711688651,00504M14:05:20.755,0504 13:52:13,776.58,,1
711688652,00504M14:05:21.728,0504 13:52:14,776.56,,1
711688653,00504M14:05:22.701,0504 13:52:15,776.60,,1
711688654,00504M14:05:23.675,0504 13:52:16,776.51,,1
711688655,00504M14:05:24.648,0504 13:52:17,776.62,,1
711688656,00504M14:05:25.621,0504 13:52:18,776.58,,1
711688657,00504M14:05:26.594,0504 13:52:19,776.53,,1
711688658,00504M14:05:27.568,0504 13:52:20,776.53,,1
711688659,00504M14:05:28.541,0504 13:52:21,776.57,,1
711688660,00504M14:05:29.514,0504 13:52:22,776.57,,1
711688661,00504M14:05:30.488,0504 13:52:23,776.52,,1
711688662,00504M14:05:31.461,0504 13:52:24,776.56,,1
711688663,00504M14:05:32.434,0504 13:52:25,776.61,,1
