SCLK,LMST,LTST,PRESSURE,PRESSURE_UNCERTAINTY,TRANSDUCER
725358609,00658M13:43:54.306,0658 13:02:43,718.54,,1
725358610,00658M13:43:55.279,0658 13:02:44,718.55,,1
725358611,00658M13:43:56.252,0658 13:02:45,718.51,,1
725358612,00658M13:43:57.225,0658 13:02:46,718.53,,1
725358613,00658M13:43:58.199,0658 13:02:47,718.58,,1
725358614,00658M13:43:59.172,0658 13:02:48,718.55,,1
725358615,00658M13:44:00.145,0658 13:02:49,718.55,,1
725358616,00658M13:44:01.118,0658 13:02:50,718.55,,1
725358617,00658M13:44:02.092,0658 13:02:51,718.57,,1
725358618,00658M13:44:03.065,0658 13:02:51,718.59,,1
725358619,00658M13:44:04.038,0658 13:02:52,718.57,,1
725358620,00658M13:44:05.011,0658 13:02:53,718.57,,1
725358621,00658M13:44:05.985,0658 13:02:54,718.52,,1
725358622,00658M13:44:06.958,0658 13:02:55,718.54,,1
725358623,00658M13:44:07.931,0658 13:02:56,718.61,,1
725358624,00658M13:44:08.904,0658 13:02:57,718.54,,1
725358625,00658M13:44:09.878,0658 13:02:58,718.54,,1
725358626,00658M13:44:10.851,0658 13:02:59,718.58,,1
725358627,00658M13:44:11.824,0658 13:03:00,718.60,,1
725358628,00658M13:44:12.797,0658 13:03:01,718.62,,1
725358629,00658M13:44:13.771,0658 13:03:02,718.62,,1
725358630,00658M13:44:14.744,0658 13:03:03,718.62,,1
725358631,00658M13:44:15.717,0658 13:03:04,718.62,,1
725358632,00658M13:44:16.690,0658 13:03:05,718.62,,1
725358633,00658M13:44:17.664,0658 13:03:06,718.57,,1
725358634,00658M13:44:18.637,0658 13:03:07,718.61,,1
725358635,00658M13:44:19.610,0658 13:03:08,718.64,,1
725358636,00658M13:44:20.583,0658 13:03:09,718.66,,1
725358637,00658M13:44:21.557,0658 13:03:10,718.66,,1
725358638,00658M13:44:22.530,0658 13:03:11,718.70,,1
725358639,00658M13:44:23.503,0658 13:03:12,718.61,,1
725358640,00658M13:44:24.476,0658 13:03:13,718.61,,1
725358641,00658M13:44:25.450,0658 13:03:14,718.63,,1
725358642,00658M13:44:26.423,0658 13:03:15,718.67,,1
725358643,00658M13:44:27.396,0658 13:03:16,718.69,,1
725358644,00658M13:44:28.369,0658 13:03:17,718.65,,1
725358645,00658M13:44:29.343,0658 13:03:18,718.60,,1
725358646,00658M13:44:30.316,0658 13:03:19,718.60,,1
725358647,00658M13:44:31.289,0658 13:03:20,718.62,,1
725358648,00658M13:44:32.262,0658 13:03:21,718.62,,1
725358649,00658M13:44:33.236,0658 13:03:22,718.60,,1
725358650,00658M13:44:34.209,0658 13:03:23,718.64,,1
725358651,00658M13:44:35.182,0658 13:03:24,718.70,,1
725358652,00658M13:44:36.155,0658 13:03:25,718.66,,1
725358653,00658M13:44:37.129,0658 13:03:26,718.66,,1
725358654,00658M13:44:38.102,0658 13:03:27,718.64,,1
725358655,00658M13:44:39.075,0658 13:03:28,718.64,,1
725358656,00658M13:44:40.048,0658 13:03:28,718.63,,1
725358657,00658M13:44:41.022,0658 13:03:29,718.67,,1
725358658,00658M13:44:41.995,0658 13:03:30,718.63,,1
725358659,00658M13:44:42.968,0658 13:03:31,718.67,,1
725358660,00658M13:44:43.941,0658 13:03:32,718.65,,1
725358661,00658M13:44:44.915,0658 13:03:33,718.67,,1
725358662,00658M13:44:45.888,0658 13:03:34,718.67,,1
725358663,00658M13:44:46.861,0658 13:03:35,718.67,,1
725358664,00658M13:44:47.834,0658 13:03:36,718.65,,1
725358665,00658M13:44:48.808,0658 13:03:37,718.67,,1
725358666,00658M13:44:49.781,0658 13:03:38,718.62,,1
725358667,00658M13:44:50.754,0658 13:03:39,718.64,,1
725358668,00658M13:44:51.727,0658 13:03:40,718.66,,1
725358669,00658M13:44:52.701,0658 13:03:41,718.59,,1
725358670,00658M13:44:53.674,0658 13:03:42,718.64,,1
725358671,00658M13:44:54.647,0658 13:03:43,718.57,,1
725358672,00658M13:44:55.620,0658 13:03:44,718.64,,1
725358673,00658M13:44:56.594,0658 13:03:45,718.68,,1
725358674,00658M13:44:57.567,0658 13:03:46,718.61,,1
725358675,00658M13:44:58.540,0658 13:03:47,718.61,,1
725358676,00658M13:44:59.513,0658 13:03:48,718.61,,1
725358677,00658M13:45:00.487,0658 13:03:49,718.61,,1
725358678,00658M13:45:01.460,0658 13:03:50,718.58,,1
725358679,00658M13:45:02.433,0658 13:03:51,718.56,,1
725358680,00658M13:45:03.406,0658 13:03:52,718.62,,1
725358681,00658M13:45:04.380,0658 13:03:53,718.56,,1
725358682,00658M13:45:05.353,0658 13:03:54,718.55,,1
725358683,00658M13:45:06.326,0658 13:03:55,718.57,,1
725358684,00658M13:45:07.299,0658 13:03:56,718.60,,1
725358685,00658M13:45:08.273,0658 13:03:57,718.57,,1
725358686,00658M13:45:09.246,0658 13:03:58,718.54,,1
725358687,00658M13:45:10.219,0658 13:03:59,718.53,,1
725358688,00658M13:45:11.192,0658 13:04:00,718.57,,1
725358689,00658M13:45:12.166,0658 13:04:01,718.54,,1
725358690,00658M13:45:13.139,0658 13:04:02,718.54,,1
725358691,00658M13:45:14.112,0658 13:04:03,718.56,,1
725358692,00658M13:45:15.085,0658 13:04:04,718.51,,1
725358693,00658M13:45:16.059,0658 13:04:04,718.51,,1
725358694,00658M13:45:17.032,0658 13:04:05,718.49,,1
725358695,00658M13:45:18.005,0658 13:04:06,718.47,,1
725358696,00658M13:45:18.978,0658 13:04:07,718.49,,1
725358697,00658M13:45:19.952,0658 13:04:08,718.51,,1
725358698,00658M13:45:20.925,0658 13:04:09,718.53,,1
725358699,00658M13:45:21.898,0658 13:04:10,718.55,,1
725358700,00658M13:45:22.872,0658 13:04:11,718.53,,1
725358701,00658M13:45:23.845,0658 13:04:12,718.46,,1
725358702,00658M13:45:24.818,0658 13:04:13,718.46,,1
725358703,00658M13:45:25.791,0658 13:04:14,718.55,,1
725358704,00658M13:45:26.765,0658 13:04:15,718.53,,1
725358705,00658M13:45:27.738,0658 13:04:16,718.50,,1
725358706,00658M13:45:28.711,0658 13:04:17,718.54,,1
725358707,00658M13:45:29.684,0658 13:04:18,718.52,,1
725358708,00658M13:45:30.658,0658 13:04:19,718.52,,1
725358709,00658M13:45:31.631,0658 13:04:20,718.47,,1
725358710,00658M13:45:32.604,0658 13:04:21,718.50,,1
725358711,00658M13:45:33.577,0658 13:04:22,718.54,,1
725358712,00658M13:45:34.551,0658 13:04:23,718.53,,1
725358713,00658M13:45:35.524,0658 13:04:24,718.51,,1
725358714,00658M13:45:36.497,0658 13:04:25,718.49,,1
725358715,00658M13:45:37.470,0658 13:04:26,718.51,,1
725358716,00658M13:45:38.444,0658 13:04:27,718.53,,1
725358717,00658M13:45:39.417,0658 13:04:28,718.51,,1
725358718,00658M13:45:40.390,0658 13:04:29,718.50,,1
725358719,00658M13:45:41.363,0658 13:04:30,718.48,,1
725358720,00658M13:45:42.337,0658 13:04:31,718.55,,1
725358721,00658M13:45:43.310,0658 13:04:32,718.48,,1
725358722,00658M13:45:44.283,0658 13:04:33,718.52,,1
725358723,00658M13:45:45.256,0658 13:04:34,718.52,,1
725358724,00658M13:45:46.230,0658 13:04:35,718.50,,1
725358725,00658M13:45:47.203,0658 13:04:36,718.47,,1
725358726,00658M13:45:48.176,0658 13:04:37,718.45,,1
725358727,00658M13:45:49.149,0658 13:04:38,718.56,,1
725358728,00658M13:45:50.123,0658 13:04:39,718.53,,1
725358729,00658M13:45:51.096,0658 13:04:40,718.51,,1
725358730,00658M13:45:52.069,0658 13:04:41,718.51,,1
725358731,00658M13:45:53.042,0658 13:04:41,718.49,,1
725358732,00658M13:45:54.016,0658 13:04:42,718.51,,1
725358733,00658M13:45:54.989,0658 13:04:43,718.51,,1
725358734,00658M13:45:55.962,0658 13:04:44,718.52,,1
725358735,00658M13:45:56.935,0658 13:04:45,718.55,,1
725358736,00658M13:45:57.909,0658 13:04:46,718.50,,1
725358737,00658M13:45:58.882,0658 13:04:47,718.48,,1
725358738,00658M13:45:59.855,0658 13:04:48,718.48,,1
725358739,00658M13:46:00.828,0658 13:04:49,718.43,,1
725358740,00658M13:46:01.802,0658 13:04:50,718.45,,1
725358741,00658M13:46:02.775,0658 13:04:51,718.45,,1
725358742,00658M13:46:03.748,0658 13:04:52,718.43,,1
725358743,00658M13:46:04.721,0658 13:04:53,718.47,,1
725358744,00658M13:46:05.695,0658 13:04:54,718.47,,1
725358745,00658M13:46:06.668,0658 13:04:55,718.49,,1
725358746,00658M13:46:07.641,0658 13:04:56,718.44,,1
725358747,00658M13:46:08.614,0658 13:04:57,718.49,,1
725358748,00658M13:46:09.588,0658 13:04:58,718.46,,1
725358749,00658M13:46:10.561,0658 13:04:59,718.44,,1
725358750,00658M13:46:11.534,0658 13:05:00,718.46,,1
725358751,00658M13:46:12.507,0658 13:05:01,718.46,,1
725358752,00658M13:46:13.481,0658 13:05:02,718.46,,1
725358753,00658M13:46:14.454,0658 13:05:03,718.44,,1
725358754,00658M13:46:15.427,0658 13:05:04,718.43,,1
725358755,00658M13:46:16.400,0658 13:05:05,718.37,,1
725358756,00658M13:46:17.374,0658 13:05:06,718.36,,1
725358757,00658M13:46:18.347,0658 13:05:07,718.41,,1
725358758,00658M13:46:19.320,0658 13:05:08,718.38,,1
725358759,00658M13:46:20.293,0658 13:05:09,718.36,,1
725358760,00658M13:46:21.267,0658 13:05:10,718.38,,1
725358761,00658M13:46:22.240,0658 13:05:11,718.38,,1
725358762,00658M13:46:23.213,0658 13:05:12,718.36,,1
725358763,00658M13:46:24.186,0658 13:05:13,718.40,,1
725358764,00658M13:46:25.160,0658 13:05:14,718.40,,1
725358765,00658M13:46:26.133,0658 13:05:15,718.42,,1
725358766,00658M13:46:27.106,0658 13:05:16,718.39,,1
725358767,00658M13:46:28.079,0658 13:05:17,718.37,,1
725358768,00658M13:46:29.053,0658 13:05:18,718.44,,1
725358769,00658M13:46:30.026,0658 13:05:18,718.39,,1
725358770,00658M13:46:30.999,0658 13:05:19,718.39,,1
725358771,00658M13:46:31.972,0658 13:05:20,718.37,,1
725358772,00658M13:46:32.946,0658 13:05:21,718.41,,1
725358773,00658M13:46:33.919,0658 13:05:22,718.45,,1
725358774,00658M13:46:34.892,0658 13:05:23,718.41,,1
725358775,00658M13:46:35.865,0658 13:05:24,718.36,,1
725358776,00658M13:46:36.839,0658 13:05:25,718.40,,1
725358777,00658M13:46:37.812,0658 13:05:26,718.43,,1
725358778,00658M13:46:38.785,0658 13:05:27,718.38,,1
725358779,00658M13:46:39.758,0658 13:05:28,718.40,,1
725358780,00658M13:46:40.732,0658 13:05:29,718.33,,1
725358781,00658M13:46:41.705,0658 13:05:30,718.35,,1
725358782,00658M13:46:42.678,0658 13:05:31,718.35,,1
725358783,00658M13:46:43.651,0658 13:05:32,718.35,,1
725358784,00658M13:46:44.625,0658 13:05:33,718.35,,1
725358785,00658M13:46:45.598,0658 13:05:34,718.41,,1
725358786,00658M13:46:46.571,0658 13:05:35,718.37,,1
725358787,00658M13:46:47.544,0658 13:05:36,718.30,,1
725358788,00658M13:46:48.518,0658 13:05:37,718.32,,1
725358789,00658M13:46:49.491,0658 13:05:38,718.39,,1
725358790,00658M13:46:50.464,0658 13:05:39,718.39,,1
725358791,00658M13:46:51.437,0658 13:05:40,718.38,,1
725358792,00658M13:46:52.411,0658 13:05:41,718.27,,1
725358793,00658M13:46:53.384,0658 13:05:42,718.31,,1
725358794,00658M13:46:54.357,0658 13:05:43,718.20,,1
725358795,00658M13:46:55.330,0658 13:05:44,718.27,,1
725358796,00658M13:46:56.304,0658 13:05:45,718.24,,1
725358797,00658M13:46:57.277,0658 13:05:46,718.26,,1
725358798,00658M13:46:58.250,0658 13:05:47,718.26,,1
725358799,00658M13:46:59.223,0658 13:05:48,718.24,,1
725358800,00658M13:47:00.197,0658 13:05:49,718.17,,1
725358801,00658M13:47:01.170,0658 13:05:50,718.25,,1
725358802,00658M13:47:02.143,0658 13:05:51,718.23,,1
725358803,00658M13:47:03.116,0658 13:05:52,718.21,,1
725358804,00658M13:47:04.090,0658 13:05:53,718.19,,1
725358805,00658M13:47:05.063,0658 13:05:54,718.16,,1
725358806,00658M13:47:06.036,0658 13:05:54,718.25,,1
725358807,00658M13:47:07.009,0658 13:05:55,718.20,,1
725358808,00658M13:47:07.983,0658 13:05:56,718.24,,1
725358809,00658M13:47:08.956,0658 13:05:57,718.22,,1
725358810,00658M13:47:09.929,0658 13:05:58,718.31,,1
725358811,00658M13:47:10.902,0658 13:05:59,718.33,,1
725358812,00658M13:47:11.876,0658 13:06:00,718.29,,1
725358813,00658M13:47:12.849,0658 13:06:01,718.30,,1
725358814,00658M13:47:13.822,0658 13:06:02,718.26,,1
725358815,00658M13:47:14.795,0658 13:06:03,718.26,,1
725358816,00658M13:47:15.769,0658 13:06:04,718.26,,1
725358817,00658M13:47:16.742,0658 13:06:05,718.26,,1
725358818,00658M13:47:17.715,0658 13:06:06,718.28,,1
725358819,00658M13:47:18.688,0658 13:06:07,718.28,,1
725358820,00658M13:47:19.662,0658 13:06:08,718.26,,1
725358821,00658M13:47:20.635,0658 13:06:09,718.32,,1
725358822,00658M13:47:21.608,0658 13:06:10,718.30,,1
725358823,00658M13:47:22.582,0658 13:06:11,718.29,,1
725358824,00658M13:47:23.555,0658 13:06:12,718.29,,1
725358825,00658M13:47:24.528,0658 13:06:13,718.29,,1
725358826,00658M13:47:25.501,0658 13:06:14,718.27,,1
725358827,00658M13:47:26.475,0658 13:06:15,718.29,,1
725358828,00658M13:47:27.448,0658 13:06:16,718.27,,1
725358829,00658M13:47:28.421,0658 13:06:17,718.26,,1
725358830,00658M13:47:29.394,0658 13:06:18,718.24,,1
725358831,00658M13:47:30.368,0658 13:06:19,718.26,,1
725358832,00658M13:47:31.341,0658 13:06:20,718.28,,1
725358833,00658M13:47:32.314,0658 13:06:21,718.28,,1
725358834,00658M13:47:33.287,0658 13:06:22,718.21,,1
725358835,00658M13:47:34.261,0658 13:06:23,718.30,,1
725358836,00658M13:47:35.234,0658 13:06:24,718.26,,1
725358837,00658M13:47:36.207,0658 13:06:25,718.28,,1
725358838,00658M13:47:37.180,0658 13:06:26,718.27,,1
725358839,00658M13:47:38.154,0658 13:06:27,718.30,,1
725358840,00658M13:47:39.127,0658 13:06:28,718.25,,1
725358841,00658M13:47:40.100,0658 13:06:29,718.25,,1
725358842,00658M13:47:41.073,0658 13:06:30,718.29,,1
725358843,00658M13:47:42.047,0658 13:06:31,718.29,,1
725358844,00658M13:47:43.020,0658 13:06:31,718.26,,1
725358845,00658M13:47:43.993,0658 13:06:32,718.26,,1
725358846,00658M13:47:44.966,0658 13:06:33,718.24,,1
725358847,00658M13:47:45.940,0658 13:06:34,718.31,,1
725358848,00658M13:47:46.913,0658 13:06:35,718.33,,1
725358849,00658M13:47:47.886,0658 13:06:36,718.28,,1
725358850,00658M13:47:48.859,0658 13:06:37,718.26,,1
725358851,00658M13:47:49.833,0658 13:06:38,718.23,,1
725358852,00658M13:47:50.806,0658 13:06:39,718.30,,1
725358853,00658M13:47:51.779,0658 13:06:40,718.25,,1
725358854,00658M13:47:52.752,0658 13:06:41,718.27,,1
725358855,00658M13:47:53.726,0658 13:06:42,718.23,,1
725358856,00658M13:47:54.699,0658 13:06:43,718.20,,1
725358857,00658M13:47:55.672,0658 13:06:44,718.25,,1
725358858,00658M13:47:56.645,0658 13:06:45,718.20,,1
725358859,00658M13:47:57.619,0658 13:06:46,718.20,,1
725358860,00658M13:47:58.592,0658 13:06:47,718.20,,1
725358861,00658M13:47:59.565,0658 13:06:48,718.20,,1
725358862,00658M13:48:00.538,0658 13:06:49,718.20,,1
725358863,00658M13:48:01.512,0658 13:06:50,718.13,,1
725358864,00658M13:48:02.485,0658 13:06:51,718.17,,1
725358865,00658M13:48:03.458,0658 13:06:52,718.17,,1
725358866,00658M13:48:04.431,0658 13:06:53,718.21,,1
725358867,00658M13:48:05.405,0658 13:06:54,718.23,,1
725358868,00658M13:48:06.378,0658 13:06:55,718.17,,1
725358869,00658M13:48:07.351,0658 13:06:56,718.16,,1
725358870,00658M13:48:08.324,0658 13:06:57,718.14,,1
725358871,00658M13:48:09.298,0658 13:06:58,718.16,,1
725358872,00658M13:48:10.271,0658 13:06:59,718.21,,1
725358873,00658M13:48:11.244,0658 13:07:00,718.16,,1
725358874,00658M13:48:12.217,0658 13:07:01,718.20,,1
725358875,00658M13:48:13.191,0658 13:07:02,718.18,,1
725358876,00658M13:48:14.164,0658 13:07:03,718.16,,1
725358877,00658M13:48:15.137,0658 13:07:04,718.19,,1
725358878,00658M13:48:16.110,0658 13:07:05,718.15,,1
725358879,00658M13:48:17.084,0658 13:07:06,718.26,,1
725358880,00658M13:48:18.057,0658 13:07:07,718.17,,1
725358881,00658M13:48:19.030,0658 13:07:08,718.12,,1
725358882,00658M13:48:20.003,0658 13:07:08,718.17,,1
725358883,00658M13:48:20.977,0658 13:07:09,718.19,,1
725358884,00658M13:48:21.950,0658 13:07:10,718.15,,1
725358885,00658M13:48:22.923,0658 13:07:11,718.12,,1
725358886,00658M13:48:23.896,0658 13:07:12,718.14,,1
725358887,00658M13:48:24.870,0658 13:07:13,718.19,,1
725358888,00658M13:48:25.843,0658 13:07:14,718.14,,1
725358889,00658M13:48:26.816,0658 13:07:15,718.11,,1
725358890,00658M13:48:27.789,0658 13:07:16,718.13,,1
725358891,00658M13:48:28.763,0658 13:07:17,718.13,,1
725358892,00658M13:48:29.736,0658 13:07:18,718.13,,1
725358893,00658M13:48:30.709,0658 13:07:19,718.11,,1
725358894,00658M13:48:31.682,0658 13:07:20,718.11,,1
725358895,00658M13:48:32.656,0658 13:07:21,718.11,,1
725358896,00658M13:48:33.629,0658 13:07:22,718.12,,1
725358897,00658M13:48:34.602,0658 13:07:23,718.08,,1
725358898,00658M13:48:35.575,0658 13:07:24,718.10,,1
725358899,00658M13:48:36.549,0658 13:07:25,718.12,,1
725358900,00658M13:48:37.522,0658 13:07:26,718.12,,1
725358901,00658M13:48:38.495,0658 13:07:27,718.07,,1
725358902,00658M13:48:39.468,0658 13:07:28,718.09,,1
725358903,00658M13:48:40.442,0658 13:07:29,718.11,,1
725358904,00658M13:48:41.415,0658 13:07:30,718.14,,1
725358905,00658M13:48:42.388,0658 13:07:31,718.05,,1
725358906,00658M13:48:43.361,0658 13:07:32,718.07,,1
725358907,00658M13:48:44.335,0658 13:07:33,718.07,,1
725358908,00658M13:48:45.308,0658 13:07:34,718.09,,1
725358909,00658M13:48:46.281,0658 13:07:35,718.09,,1
725358910,00658M13:48:47.254,0658 13:07:36,718.09,,1
725358911,00658M13:48:48.228,0658 13:07:37,718.15,,1
725358912,00658M13:48:49.201,0658 13:07:38,718.10,,1
725358913,00658M13:48:50.174,0658 13:07:39,718.13,,1
725358914,00658M13:48:51.147,0658 13:07:40,718.06,,1
725358915,00658M13:48:52.121,0658 13:07:41,718.08,,1
725358916,00658M13:48:53.094,0658 13:07:42,718.06,,1
725358917,00658M13:48:54.067,0658 13:07:43,718.08,,1
725358918,00658M13:48:55.040,0658 13:07:44,718.12,,1
725358919,00658M13:48:56.014,0658 13:07:45,718.03,,1
725358920,00658M13:48:56.987,0658 13:07:45,718.07,,1
725358921,00658M13:48:57.960,0658 13:07:46,718.07,,1
725358922,00658M13:48:58.933,0658 13:07:47,718.09,,1
725358923,00658M13:48:59.907,0658 13:07:48,718.07,,1
725358924,00658M13:49:00.880,0658 13:07:49,718.07,,1
725358925,00658M13:49:01.853,0658 13:07:50,718.04,,1
725358926,00658M13:49:02.826,0658 13:07:51,718.06,,1
725358927,00658M13:49:03.800,0658 13:07:52,718.06,,1
725358928,00658M13:49:04.773,0658 13:07:53,718.02,,1
725358929,00658M13:49:05.746,0658 13:07:54,718.12,,1
725358930,00658M13:49:06.719,0658 13:07:55,718.08,,1
725358931,00658M13:49:07.693,0658 13:07:56,718.03,,1
725358932,00658M13:49:08.666,0658 13:07:57,718.03,,1
725358933,00658M13:49:09.639,0658 13:07:58,718.10,,1
725358934,00658M13:49:10.612,0658 13:07:59,718.01,,1
725358935,00658M13:49:11.586,0658 13:08:00,717.96,,1
725358936,00658M13:49:12.559,0658 13:08:01,718.05,,1
725358937,00658M13:49:13.532,0658 13:08:02,717.94,,1
725358938,00658M13:49:14.505,0658 13:08:03,717.95,,1
725358939,00658M13:49:15.479,0658 13:08:04,717.98,,1
725358940,00658M13:49:16.452,0658 13:08:05,717.98,,1
725358941,00658M13:49:17.425,0658 13:08:06,717.98,,1
725358942,00658M13:49:18.398,0658 13:08:07,718.06,,1
725358943,00658M13:49:19.372,0658 13:08:08,718.06,,1
725358944,00658M13:49:20.345,0658 13:08:09,718.08,,1
725358945,00658M13:49:21.318,0658 13:08:10,718.08,,1
725358946,00658M13:49:22.291,0658 13:08:11,718.10,,1
725358947,00658M13:49:23.265,0658 13:08:12,718.08,,1
725358948,00658M13:49:24.238,0658 13:08:13,718.04,,1
725358949,00658M13:49:25.211,0658 13:08:14,718.06,,1
725358950,00658M13:49:26.185,0658 13:08:15,718.10,,1
725358951,00658M13:49:27.158,0658 13:08:16,718.12,,1
725358952,00658M13:49:28.131,0658 13:08:17,718.01,,1
725358953,00658M13:49:29.104,0658 13:08:18,717.98,,1
725358954,00658M13:49:30.078,0658 13:08:19,718.03,,1
725358955,00658M13:49:31.051,0658 13:08:20,717.98,,1
725358956,00658M13:49:32.024,0658 13:08:21,718.04,,1
725358957,00658M13:49:32.997,0658 13:08:21,717.98,,1
725358958,00658M13:49:33.971,0658 13:08:22,717.95,,1
725358959,00658M13:49:34.944,0658 13:08:23,718.04,,1
725358960,00658M13:49:35.917,0658 13:08:24,718.04,,1
725358961,00658M13:49:36.890,0658 13:08:25,718.06,,1
725358962,00658M13:49:37.864,0658 13:08:26,718.04,,1
725358963,00658M13:49:38.837,0658 13:08:27,718.01,,1
725358964,00658M13:49:39.810,0658 13:08:28,718.06,,1
725358965,00658M13:49:40.783,0658 13:08:29,718.01,,1
725358966,00658M13:49:41.757,0658 13:08:30,718.03,,1
725358967,00658M13:49:42.730,0658 13:08:31,718.05,,1
725358968,00658M13:49:43.703,0658 13:08:32,718.01,,1
725358969,00658M13:49:44.676,0658 13:08:33,718.01,,1
725358970,00658M13:49:45.650,0658 13:08:34,718.03,,1
725358971,00658M13:49:46.623,0658 13:08:35,718.03,,1
725358972,00658M13:49:47.596,0658 13:08:36,718.00,,1
725358973,00658M13:49:48.569,0658 13:08:37,718.00,,1
725358974,00658M13:49:49.543,0658 13:08:38,717.95,,1
725358975,00658M13:49:50.516,0658 13:08:39,717.95,,1
725358976,00658M13:49:51.489,0658 13:08:40,717.97,,1
725358977,00658M13:49:52.462,0658 13:08:41,718.02,,1
725358978,00658M13:49:53.436,0658 13:08:42,717.95,,1
725358979,00658M13:49:54.409,0658 13:08:43,717.95,,1
725358980,00658M13:49:55.382,0658 13:08:44,717.99,,1
725358981,00658M13:49:56.355,0658 13:08:45,718.01,,1
725358982,00658M13:49:57.329,0658 13:08:46,717.97,,1
725358983,00658M13:49:58.302,0658 13:08:47,717.99,,1
725358984,00658M13:49:59.275,0658 13:08:48,717.99,,1
725358985,00658M13:50:00.248,0658 13:08:49,717.96,,1
725358986,00658M13:50:01.222,0658 13:08:50,718.03,,1
725358987,00658M13:50:02.195,0658 13:08:51,717.98,,1
725358988,00658M13:50:03.168,0658 13:08:52,718.02,,1
725358989,00658M13:50:04.141,0658 13:08:53,718.02,,1
725358990,00658M13:50:05.115,0658 13:08:54,718.00,,1
725358991,00658M13:50:06.088,0658 13:08:55,718.00,,1
725358992,00658M13:50:07.061,0658 13:08:56,717.95,,1
725358993,00658M13:50:08.034,0658 13:08:57,717.93,,1
725358994,00658M13:50:09.008,0658 13:08:58,717.99,,1
725358995,00658M13:50:09.981,0658 13:08:58,717.95,,1
725358996,00658M13:50:10.954,0658 13:08:59,717.97,,1
725358997,00658M13:50:11.927,0658 13:09:00,718.01,,1
725358998,00658M13:50:12.901,0658 13:09:01,717.95,,1
725358999,00658M13:50:13.874,0658 13:09:02,717.92,,1
725359000,00658M13:50:14.847,0658 13:09:03,717.97,,1
725359001,00658M13:50:15.820,0658 13:09:04,718.00,,1
725359002,00658M13:50:16.794,0658 13:09:05,718.01,,1
725359003,00658M13:50:17.767,0658 13:09:06,717.96,,1
725359004,00658M13:50:18.740,0658 13:09:07,717.96,,1
725359005,00658M13:50:19.713,0658 13:09:08,718.00,,1
725359006,00658M13:50:20.687,0658 13:09:09,717.96,,1
725359007,00658M13:50:21.660,0658 13:09:10,717.93,,1
725359008,00658M13:50:22.633,0658 13:09:11,718.02,,1
725359009,00658M13:50:23.606,0658 13:09:12,718.00,,1
725359010,00658M13:50:24.580,0658 13:09:13,718.04,,1
725359011,00658M13:50:25.553,0658 13:09:14,717.97,,1
725359012,00658M13:50:26.526,0658 13:09:15,717.99,,1
725359013,00658M13:50:27.499,0658 13:09:16,718.01,,1
725359014,00658M13:50:28.473,0658 13:09:17,717.97,,1
725359015,00658M13:50:29.446,0658 13:09:18,717.95,,1
725359016,00658M13:50:30.419,0658 13:09:19,718.01,,1
725359017,00658M13:50:31.392,0658 13:09:20,717.95,,1
725359018,00658M13:50:32.366,0658 13:09:21,717.96,,1
725359019,00658M13:50:33.339,0658 13:09:22,717.94,,1
725359020,00658M13:50:34.312,0658 13:09:23,718.01,,1
725359021,00658M13:50:35.285,0658 13:09:24,717.94,,1
725359022,00658M13:50:36.259,0658 13:09:25,717.91,,1
725359023,00658M13:50:37.232,0658 13:09:26,717.98,,1
725359024,00658M13:50:38.205,0658 13:09:27,717.93,,1
725359025,00658M13:50:39.178,0658 13:09:28,717.98,,1
725359026,00658M13:50:40.152,0658 13:09:29,717.93,,1
725359027,00658M13:50:41.125,0658 13:09:30,717.95,,1
725359028,00658M13:50:42.098,0658 13:09:31,717.88,,1
725359029,00658M13:50:43.071,0658 13:09:32,717.93,,1
725359030,00658M13:50:44.045,0658 13:09:33,717.88,,1
725359031,00658M13:50:45.018,0658 13:09:34,717.93,,1
725359032,00658M13:50:45.991,0658 13:09:35,717.88,,1
725359033,00658M13:50:46.964,0658 13:09:35,717.88,,1
725359034,00658M13:50:47.938,0658 13:09:36,717.90,,1
725359035,00658M13:50:48.911,0658 13:09:37,717.83,,1
725359036,00658M13:50:49.884,0658 13:09:38,717.80,,1
725359037,00658M13:50:50.857,0658 13:09:39,717.89,,1
725359038,00658M13:50:51.831,0658 13:09:40,717.85,,1
725359039,00658M13:50:52.804,0658 13:09:41,717.89,,1
725359040,00658M13:50:53.777,0658 13:09:42,717.96,,1
725359041,00658M13:50:54.750,0658 13:09:43,717.89,,1
725359042,00658M13:50:55.724,0658 13:09:44,717.92,,1
725359043,00658M13:50:56.697,0658 13:09:45,717.90,,1
725359044,00658M13:50:57.670,0658 13:09:46,717.93,,1
725359045,00658M13:50:58.643,0658 13:09:47,717.90,,1
725359046,00658M13:50:59.617,0658 13:09:48,717.89,,1
725359047,00658M13:51:00.590,0658 13:09:49,717.95,,1
725359048,00658M13:51:01.563,0658 13:09:50,717.86,,1
725359049,00658M13:51:02.536,0658 13:09:51,717.90,,1
725359050,00658M13:51:03.510,0658 13:09:52,717.93,,1
725359051,00658M13:51:04.483,0658 13:09:53,717.92,,1
725359052,00658M13:51:05.456,0658 13:09:54,717.90,,1
725359053,00658M13:51:06.429,0658 13:09:55,717.90,,1
725359054,00658M13:51:07.403,0658 13:09:56,717.94,,1
725359055,00658M13:51:08.376,0658 13:09:57,717.94,,1
725359056,00658M13:51:09.349,0658 13:09:58,717.90,,1
725359057,00658M13:51:10.322,0658 13:09:59,717.92,,1
725359058,00658M13:51:11.296,0658 13:10:00,717.87,,1
