SCLK,LMST,LTST,PRESSURE,PRESSURE_UNCERTAINTY,TRANSDUCER
683083743,00182M08:48:57.698,0182 09:03:47,722.48,,1
683083744,00182M08:48:58.671,0182 09:03:48,722.55,,1
683083745,00182M08:48:59.644,0182 09:03:49,722.52,,1
683083746,00182M08:49:00.617,0182 09:03:50,722.48,,1
683083747,00182M08:49:01.591,0182 09:03:51,722.48,,1
683083748,00182M08:49:02.564,0182 09:03:51,722.50,,1
683083749,00182M08:49:03.537,0182 09:03:52,722.50,,1
683083750,00182M08:49:04.510,0182 09:03:53,722.49,,1
683083751,00182M08:49:05.484,0182 09:03:54,722.45,,1
683083752,00182M08:49:06.457,0182 09:03:55,722.49,,1
683083753,00182M08:49:07.430,0182 09:03:56,722.47,,1
683083754,00182M08:49:08.403,0182 09:03:57,722.49,,1
683083755,00182M08:49:09.377,0182 09:03:58,722.49,,1
683083756,00182M08:49:10.350,0182 09:03:59,722.44,,1
683083757,00182M08:49:11.323,0182 09:04:00,722.46,,1
683083758,00182M08:49:12.296,0182 09:04:01,722.51,,1
683083759,00182M08:49:13.270,0182 09:04:02,722.51,,1
683083760,00182M08:49:14.243,0182 09:04:03,722.47,,1
683083761,00182M08:49:15.216,0182 09:04:04,722.48,,1
683083762,00182M08:49:16.189,0182 09:04:05,722.48,,1
683083763,00182M08:49:17.163,0182 09:04:06,722.48,,1
683083764,00182M08:49:18.136,0182 09:04:07,722.50,,1
683083765,00182M08:49:19.109,0182 09:04:08,722.52,,1
683083766,00182M08:49:20.082,0182 09:04:09,722.46,,1
683083767,00182M08:49:21.056,0182 09:04:10,722.48,,1
683083768,00182M08:49:22.029,0182 09:04:11,722.46,,1
683083769,00182M08:49:23.002,0182 09:04:12,722.46,,1
683083770,00182M08:49:23.975,0182 09:04:13,722.46,,1
683083771,00182M08:49:24.949,0182 09:04:14,722.43,,1
683083772,00182M08:49:25.922,0182 09:04:15,722.50,,1
683083773,00182M08:49:26.895,0182 09:04:16,722.54,,1
683083774,00182M08:49:27.868,0182 09:04:17,722.47,,1
683083775,00182M08:49:28.842,0182 09:04:18,722.49,,1
683083776,00182M08:49:29.815,0182 09:04:19,722.49,,1
683083777,00182M08:49:30.788,0182 09:04:20,722.47,,1
683083778,00182M08:49:31.761,0182 09:04:21,722.47,,1
683083779,00182M08:49:32.735,0182 09:04:22,722.40,,1
683083780,00182M08:49:33.708,0182 09:04:23,722.44,,1
683083781,00182M08:49:34.681,0182 09:04:24,722.49,,1
683083782,00182M08:49:35.654,0182 09:04:25,722.46,,1
683083783,00182M08:49:36.628,0182 09:04:26,722.46,,1
683083784,00182M08:49:37.601,0182 09:04:27,722.48,,1
683083785,00182M08:49:38.574,0182 09:04:27,722.50,,1
683083786,00182M08:49:39.548,0182 09:04:28,722.55,,1
683083787,00182M08:49:40.521,0182 09:04:29,722.48,,1
683083788,00182M08:49:41.494,0182 09:04:30,722.41,,1
683083789,00182M08:49:42.467,0182 09:04:31,722.48,,1
683083790,00182M08:49:43.441,0182 09:04:32,722.50,,1
683083791,00182M08:49:44.414,0182 09:04:33,722.45,,1
683083792,00182M08:49:45.387,0182 09:04:34,722.47,,1
683083793,00182M08:49:46.360,0182 09:04:35,722.47,,1
683083794,00182M08:49:47.334,0182 09:04:36,722.45,,1
683083795,00182M08:49:48.307,0182 09:04:37,722.40,,1
683083796,00182M08:49:49.280,0182 09:04:38,722.47,,1
683083797,00182M08:49:50.253,0182 09:04:39,722.42,,1
683083798,00182M08:49:51.227,0182 09:04:40,722.40,,1
683083799,00182M08:49:52.200,0182 09:04:41,722.40,,1
683083800,00182M08:49:53.173,0182 09:04:42,722.35,,1
683083801,00182M08:49:54.146,0182 09:04:43,722.42,,1
683083802,00182M08:49:55.120,0182 09:04:44,722.40,,1
683083803,00182M08:49:56.093,0182 09:04:45,722.44,,1
683083804,00182M08:49:57.066,0182 09:04:46,722.48,,1
683083805,00182M08:49:58.039,0182 09:04:47,722.44,,1
683083806,00182M08:49:59.013,0182 09:04:48,722.41,,1
683083807,00182M08:49:59.986,0182 09:04:49,722.41,,1
683083808,00182M08:50:00.959,0182 09:04:50,722.46,,1
683083809,00182M08:50:01.932,0182 09:04:51,722.41,,1
683083810,00182M08:50:02.906,0182 09:04:52,722.43,,1
683083811,00182M08:50:03.879,0182 09:04:53,722.45,,1
683083812,00182M08:50:04.852,0182 09:04:54,722.41,,1
683083813,00182M08:50:05.825,0182 09:04:55,722.43,,1
683083814,00182M08:50:06.799,0182 09:04:56,722.41,,1
683083815,00182M08:50:07.772,0182 09:04:57,722.38,,1
683083816,00182M08:50:08.745,0182 09:04:58,722.43,,1
683083817,00182M08:50:09.718,0182 09:04:59,722.40,,1
683083818,00182M08:50:10.692,0182 09:05:00,722.45,,1
683083819,00182M08:50:11.665,0182 09:05:01,722.43,,1
683083820,00182M08:50:12.638,0182 09:05:02,722.40,,1
683083821,00182M08:50:13.611,0182 09:05:03,722.40,,1
683083822,00182M08:50:14.585,0182 09:05:04,722.36,,1
683083823,00182M08:50:15.558,0182 09:05:04,722.44,,1
683083824,00182M08:50:16.531,0182 09:05:05,722.44,,1
683083825,00182M08:50:17.504,0182 09:05:06,722.42,,1
683083826,00182M08:50:18.478,0182 09:05:07,722.42,,1
683083827,00182M08:50:19.451,0182 09:05:08,722.40,,1
683083828,00182M08:50:20.424,0182 09:05:09,722.37,,1
683083829,00182M08:50:21.397,0182 09:05:10,722.41,,1
683083830,00182M08:50:22.371,0182 09:05:11,722.39,,1
683083831,00182M08:50:23.344,0182 09:05:12,722.41,,1
683083832,00182M08:50:24.317,0182 09:05:13,722.39,,1
683083833,00182M08:50:25.290,0182 09:05:14,722.43,,1
683083834,00182M08:50:26.264,0182 09:05:15,722.32,,1
683083835,00182M08:50:27.237,0182 09:05:16,722.41,,1
683083836,00182M08:50:28.210,0182 09:05:17,722.41,,1
683083837,00182M08:50:29.183,0182 09:05:18,722.34,,1
683083838,00182M08:50:30.157,0182 09:05:19,722.40,,1
683083839,00182M08:50:31.130,0182 09:05:20,722.42,,1
683083840,00182M08:50:32.103,0182 09:05:21,722.36,,1
683083841,00182M08:50:33.076,0182 09:05:22,722.35,,1
683083842,00182M08:50:34.050,0182 09:05:23,722.36,,1
683083843,00182M08:50:35.023,0182 09:05:24,722.35,,1
683083844,00182M08:50:35.996,0182 09:05:25,722.29,,1
683083845,00182M08:50:36.969,0182 09:05:26,722.37,,1
683083846,00182M08:50:37.943,0182 09:05:27,722.35,,1
683083847,00182M08:50:38.916,0182 09:05:28,722.33,,1
683083848,00182M08:50:39.889,0182 09:05:29,722.32,,1
683083849,00182M08:50:40.862,0182 09:05:30,722.33,,1
683083850,00182M08:50:41.836,0182 09:05:31,722.39,,1
683083851,00182M08:50:42.809,0182 09:05:32,722.35,,1
683083852,00182M08:50:43.782,0182 09:05:33,722.41,,1
683083853,00182M08:50:44.755,0182 09:05:34,722.45,,1
683083854,00182M08:50:45.729,0182 09:05:35,722.39,,1
683083855,00182M08:50:46.702,0182 09:05:36,722.32,,1
683083856,00182M08:50:47.675,0182 09:05:37,722.32,,1
683083857,00182M08:50:48.648,0182 09:05:38,722.34,,1
683083858,00182M08:50:49.622,0182 09:05:39,722.36,,1
683083859,00182M08:50:50.595,0182 09:05:40,722.38,,1
683083860,00182M08:50:51.568,0182 09:05:40,722.36,,1
683083861,00182M08:50:52.541,0182 09:05:41,722.33,,1
683083862,00182M08:50:53.515,0182 09:05:42,722.34,,1
683083863,00182M08:50:54.488,0182 09:05:43,722.33,,1
683083864,00182M08:50:55.461,0182 09:05:44,722.36,,1
683083865,00182M08:50:56.434,0182 09:05:45,722.31,,1
683083866,00182M08:50:57.408,0182 09:05:46,722.33,,1
683083867,00182M08:50:58.381,0182 09:05:47,722.35,,1
683083868,00182M08:50:59.354,0182 09:05:48,722.33,,1
683083869,00182M08:51:00.327,0182 09:05:49,722.33,,1
683083870,00182M08:51:01.301,0182 09:05:50,722.30,,1
683083871,00182M08:51:02.274,0182 09:05:51,722.32,,1
683083872,00182M08:51:03.247,0182 09:05:52,722.37,,1
683083873,00182M08:51:04.220,0182 09:05:53,722.30,,1
683083874,00182M08:51:05.194,0182 09:05:54,722.34,,1
683083875,00182M08:51:06.167,0182 09:05:55,722.34,,1
683083876,00182M08:51:07.140,0182 09:05:56,722.32,,1
683083877,00182M08:51:08.113,0182 09:05:57,722.34,,1
683083878,00182M08:51:09.087,0182 09:05:58,722.34,,1
683083879,00182M08:51:10.060,0182 09:05:59,722.34,,1
683083880,00182M08:51:11.033,0182 09:06:00,722.27,,1
683083881,00182M08:51:12.006,0182 09:06:01,722.36,,1
683083882,00182M08:51:12.980,0182 09:06:02,722.31,,1
683083883,00182M08:51:13.953,0182 09:06:03,722.31,,1
683083884,00182M08:51:14.926,0182 09:06:04,722.33,,1
683083885,00182M08:51:15.899,0182 09:06:05,722.31,,1
683083886,00182M08:51:16.873,0182 09:06:06,722.35,,1
683083887,00182M08:51:17.846,0182 09:06:07,722.33,,1
683083888,00182M08:51:18.819,0182 09:06:08,722.33,,1
683083889,00182M08:51:19.792,0182 09:06:09,722.31,,1
683083890,00182M08:51:20.766,0182 09:06:10,722.37,,1
683083891,00182M08:51:21.739,0182 09:06:11,722.35,,1
683083892,00182M08:51:22.712,0182 09:06:12,722.30,,1
683083893,00182M08:51:23.685,0182 09:06:13,722.35,,1
683083894,00182M08:51:24.659,0182 09:06:14,722.35,,1
683083895,00182M08:51:25.632,0182 09:06:15,722.35,,1
683083896,00182M08:51:26.605,0182 09:06:16,722.30,,1
683083897,00182M08:51:27.578,0182 09:06:17,722.32,,1
683083898,00182M08:51:28.552,0182 09:06:17,722.34,,1
683083899,00182M08:51:29.525,0182 09:06:18,722.34,,1
683083900,00182M08:51:30.498,0182 09:06:19,722.29,,1
683083901,00182M08:51:31.471,0182 09:06:20,722.30,,1
683083902,00182M08:51:32.445,0182 09:06:21,722.31,,1
683083903,00182M08:51:33.418,0182 09:06:22,722.34,,1
683083904,00182M08:51:34.391,0182 09:06:23,722.35,,1
683083905,00182M08:51:35.364,0182 09:06:24,722.27,,1
683083906,00182M08:51:36.338,0182 09:06:25,722.25,,1
683083907,00182M08:51:37.311,0182 09:06:26,722.29,,1
683083908,00182M08:51:38.284,0182 09:06:27,722.29,,1
683083909,00182M08:51:39.257,0182 09:06:28,722.31,,1
683083910,00182M08:51:40.231,0182 09:06:29,722.29,,1
683083911,00182M08:51:41.204,0182 09:06:30,722.28,,1
683083912,00182M08:51:42.177,0182 09:06:31,722.26,,1
683083913,00182M08:51:43.151,0182 09:06:32,722.26,,1
683083914,00182M08:51:44.124,0182 09:06:33,722.30,,1
683083915,00182M08:51:45.097,0182 09:06:34,722.28,,1
683083916,00182M08:51:46.070,0182 09:06:35,722.30,,1
683083917,00182M08:51:47.044,0182 09:06:36,722.30,,1
683083918,00182M08:51:48.017,0182 09:06:37,722.30,,1
683083919,00182M08:51:48.990,0182 09:06:38,722.28,,1
683083920,00182M08:51:49.963,0182 09:06:39,722.27,,1
683083921,00182M08:51:50.937,0182 09:06:40,722.27,,1
683083922,00182M08:51:51.910,0182 09:06:41,722.27,,1
683083923,00182M08:51:52.883,0182 09:06:42,722.25,,1
683083924,00182M08:51:53.856,0182 09:06:43,722.22,,1
683083925,00182M08:51:54.830,0182 09:06:44,722.25,,1
683083926,00182M08:51:55.803,0182 09:06:45,722.27,,1
683083927,00182M08:51:56.776,0182 09:06:46,722.27,,1
683083928,00182M08:51:57.749,0182 09:06:47,722.26,,1
683083929,00182M08:51:58.723,0182 09:06:48,722.24,,1
683083930,00182M08:51:59.696,0182 09:06:49,722.24,,1
683083931,00182M08:52:00.669,0182 09:06:50,722.22,,1
683083932,00182M08:52:01.642,0182 09:06:51,722.26,,1
683083933,00182M08:52:02.616,0182 09:06:52,722.26,,1
683083934,00182M08:52:03.589,0182 09:06:53,722.26,,1
683083935,00182M08:52:04.562,0182 09:06:53,722.21,,1
683083936,00182M08:52:05.535,0182 09:06:54,722.28,,1
683083937,00182M08:52:06.509,0182 09:06:55,722.28,,1
683083938,00182M08:52:07.482,0182 09:06:56,722.23,,1
683083939,00182M08:52:08.455,0182 09:06:57,722.19,,1
683083940,00182M08:52:09.428,0182 09:06:58,722.25,,1
683083941,00182M08:52:10.402,0182 09:06:59,722.21,,1
683083942,00182M08:52:11.375,0182 09:07:00,722.25,,1
683083943,00182M08:52:12.348,0182 09:07:01,722.18,,1
683083944,00182M08:52:13.321,0182 09:07:02,722.27,,1
683083945,00182M08:52:14.295,0182 09:07:03,722.20,,1
683083946,00182M08:52:15.268,0182 09:07:04,722.20,,1
683083947,00182M08:52:16.241,0182 09:07:05,722.22,,1
683083948,00182M08:52:17.214,0182 09:07:06,722.29,,1
683083949,00182M08:52:18.188,0182 09:07:07,722.20,,1
683083950,00182M08:52:19.161,0182 09:07:08,722.22,,1
683083951,00182M08:52:20.134,0182 09:07:09,722.22,,1
683083952,00182M08:52:21.107,0182 09:07:10,722.22,,1
683083953,00182M08:52:22.081,0182 09:07:11,722.20,,1
683083954,00182M08:52:23.054,0182 09:07:12,722.15,,1
683083955,00182M08:52:24.027,0182 09:07:13,722.21,,1
683083956,00182M08:52:25.000,0182 09:07:14,722.14,,1
683083957,00182M08:52:25.974,0182 09:07:15,722.19,,1
683083958,00182M08:52:26.947,0182 09:07:16,722.21,,1
683083959,00182M08:52:27.920,0182 09:07:17,722.21,,1
683083960,00182M08:52:28.893,0182 09:07:18,722.19,,1
683083961,00182M08:52:29.867,0182 09:07:19,722.21,,1
683083962,00182M08:52:30.840,0182 09:07:20,722.19,,1
683083963,00182M08:52:31.813,0182 09:07:21,722.18,,1
683083964,00182M08:52:32.786,0182 09:07:22,722.20,,1
683083965,00182M08:52:33.760,0182 09:07:23,722.22,,1
683083966,00182M08:52:34.733,0182 09:07:24,722.16,,1
683083967,00182M08:52:35.706,0182 09:07:25,722.20,,1
683083968,00182M08:52:36.679,0182 09:07:26,722.18,,1
683083969,00182M08:52:37.653,0182 09:07:27,722.13,,1
683083970,00182M08:52:38.626,0182 09:07:28,722.18,,1
683083971,00182M08:52:39.599,0182 09:07:29,722.17,,1
683083972,00182M08:52:40.572,0182 09:07:30,722.24,,1
683083973,00182M08:52:41.546,0182 09:07:30,722.20,,1
683083974,00182M08:52:42.519,0182 09:07:31,722.15,,1
683083975,00182M08:52:43.492,0182 09:07:32,722.17,,1
683083976,00182M08:52:44.465,0182 09:07:33,722.15,,1
683083977,00182M08:52:45.439,0182 09:07:34,722.17,,1
683083978,00182M08:52:46.412,0182 09:07:35,722.15,,1
683083979,00182M08:52:47.385,0182 09:07:36,722.17,,1
683083980,00182M08:52:48.358,0182 09:07:37,722.14,,1
683083981,00182M08:52:49.332,0182 09:07:38,722.19,,1
683083982,00182M08:52:50.305,0182 09:07:39,722.14,,1
683083983,00182M08:52:51.278,0182 09:07:40,722.11,,1
683083984,00182M08:52:52.251,0182 09:07:41,722.12,,1
683083985,00182M08:52:53.225,0182 09:07:42,722.09,,1
683083986,00182M08:52:54.198,0182 09:07:43,722.12,,1
683083987,00182M08:52:55.171,0182 09:07:44,722.12,,1
683083988,00182M08:52:56.144,0182 09:07:45,722.14,,1
683083989,00182M08:52:57.118,0182 09:07:46,722.18,,1
683083990,00182M08:52:58.091,0182 09:07:47,722.20,,1
683083991,00182M08:52:59.064,0182 09:07:48,722.16,,1
683083992,00182M08:53:00.037,0182 09:07:49,722.18,,1
683083993,00182M08:53:01.011,0182 09:07:50,722.19,,1
683083994,00182M08:53:01.984,0182 09:07:51,722.17,,1
683083995,00182M08:53:02.957,0182 09:07:52,722.12,,1
683083996,00182M08:53:03.930,0182 09:07:53,722.17,,1
683083997,00182M08:53:04.904,0182 09:07:54,722.13,,1
683083998,00182M08:53:05.877,0182 09:07:55,722.15,,1
683083999,00182M08:53:06.850,0182 09:07:56,722.15,,1
683084000,00182M08:53:07.823,0182 09:07:57,722.17,,1
683084001,00182M08:53:08.797,0182 09:07:58,722.14,,1
683084002,00182M08:53:09.770,0182 09:07:59,722.17,,1
683084003,00182M08:53:10.743,0182 09:08:00,722.16,,1
683084004,00182M08:53:11.716,0182 09:08:01,722.12,,1
683084005,00182M08:53:12.690,0182 09:08:02,722.16,,1
683084006,00182M08:53:13.663,0182 09:08:03,722.16,,1
683084007,00182M08:53:14.636,0182 09:08:04,722.12,,1
683084008,00182M08:53:15.609,0182 09:08:05,722.16,,1
683084009,00182M08:53:16.583,0182 09:08:06,722.18,,1
683084010,00182M08:53:17.556,0182 09:08:07,722.18,,1
683084011,00182M08:53:18.529,0182 09:08:07,722.13,,1
683084012,00182M08:53:19.502,0182 09:08:08,722.13,,1
683084013,00182M08:53:20.476,0182 09:08:09,722.18,,1
683084014,00182M08:53:21.449,0182 09:08:10,722.13,,1
683084015,00182M08:53:22.422,0182 09:08:11,722.11,,1
683084016,00182M08:53:23.395,0182 09:08:12,722.11,,1
683084017,00182M08:53:24.369,0182 09:08:13,722.11,,1
683084018,00182M08:53:25.342,0182 09:08:14,722.14,,1
683084019,00182M08:53:26.315,0182 09:08:15,722.08,,1
683084020,00182M08:53:27.288,0182 09:08:16,722.12,,1
683084021,00182M08:53:28.262,0182 09:08:17,722.19,,1
683084022,00182M08:53:29.235,0182 09:08:18,722.10,,1
683084023,00182M08:53:30.208,0182 09:08:19,722.14,,1
683084024,00182M08:53:31.181,0182 09:08:20,722.12,,1
683084025,00182M08:53:32.155,0182 09:08:21,722.07,,1
683084026,00182M08:53:33.128,0182 09:08:22,722.11,,1
683084027,00182M08:53:34.101,0182 09:08:23,722.12,,1
683084028,00182M08:53:35.074,0182 09:08:24,722.09,,1
683084029,00182M08:53:36.048,0182 09:08:25,722.13,,1
683084030,00182M08:53:37.021,0182 09:08:26,722.05,,1
683084031,00182M08:53:37.994,0182 09:08:27,722.13,,1
683084032,00182M08:53:38.967,0182 09:08:28,722.11,,1
683084033,00182M08:53:39.941,0182 09:08:29,722.09,,1
683084034,00182M08:53:40.914,0182 09:08:30,722.10,,1
683084035,00182M08:53:41.887,0182 09:08:31,722.09,,1
683084036,00182M08:53:42.860,0182 09:08:32,722.11,,1
683084037,00182M08:53:43.834,0182 09:08:33,722.08,,1
683084038,00182M08:53:44.807,0182 09:08:34,722.08,,1
683084039,00182M08:53:45.780,0182 09:08:35,722.08,,1
683084040,00182M08:53:46.754,0182 09:08:36,722.11,,1
683084041,00182M08:53:47.727,0182 09:08:37,722.10,,1
683084042,00182M08:53:48.700,0182 09:08:38,722.06,,1
683084043,00182M08:53:49.673,0182 09:08:39,722.10,,1
683084044,00182M08:53:50.647,0182 09:08:40,722.10,,1
683084045,00182M08:53:51.620,0182 09:08:41,722.06,,1
683084046,00182M08:53:52.593,0182 09:08:42,722.08,,1
683084047,00182M08:53:53.566,0182 09:08:43,722.05,,1
683084048,00182M08:53:54.540,0182 09:08:43,722.03,,1
683084049,00182M08:53:55.513,0182 09:08:44,722.05,,1
683084050,00182M08:53:56.486,0182 09:08:45,722.05,,1
683084051,00182M08:53:57.459,0182 09:08:46,722.11,,1
683084052,00182M08:53:58.433,0182 09:08:47,722.05,,1
683084053,00182M08:53:59.406,0182 09:08:48,722.02,,1
683084054,00182M08:54:00.379,0182 09:08:49,722.06,,1
683084055,00182M08:54:01.352,0182 09:08:50,722.05,,1
683084056,00182M08:54:02.326,0182 09:08:51,722.02,,1
683084057,00182M08:54:03.299,0182 09:08:52,722.06,,1
683084058,00182M08:54:04.272,0182 09:08:53,722.04,,1
683084059,00182M08:54:05.245,0182 09:08:54,721.99,,1
683084060,00182M08:54:06.219,0182 09:08:55,722.02,,1
683084061,00182M08:54:07.192,0182 09:08:56,722.06,,1
683084062,00182M08:54:08.165,0182 09:08:57,722.04,,1
683084063,00182M08:54:09.138,0182 09:08:58,721.99,,1
683084064,00182M08:54:10.112,0182 09:08:59,722.01,,1
683084065,00182M08:54:11.085,0182 09:09:00,722.01,,1
683084066,00182M08:54:12.058,0182 09:09:01,722.06,,1
683084067,00182M08:54:13.031,0182 09:09:02,722.07,,1
683084068,00182M08:54:14.005,0182 09:09:03,722.03,,1
683084069,00182M08:54:14.978,0182 09:09:04,722.03,,1
683084070,00182M08:54:15.951,0182 09:09:05,722.01,,1
683084071,00182M08:54:16.924,0182 09:09:06,722.03,,1
683084072,00182M08:54:17.898,0182 09:09:07,722.03,,1
683084073,00182M08:54:18.871,0182 09:09:08,722.04,,1
683084074,00182M08:54:19.844,0182 09:09:09,722.04,,1
683084075,00182M08:54:20.817,0182 09:09:10,722.02,,1
683084076,00182M08:54:21.791,0182 09:09:11,722.04,,1
683084077,00182M08:54:22.764,0182 09:09:12,722.06,,1
683084078,00182M08:54:23.737,0182 09:09:13,722.06,,1
683084079,00182M08:54:24.710,0182 09:09:14,722.02,,1
683084080,00182M08:54:25.684,0182 09:09:15,722.04,,1
683084081,00182M08:54:26.657,0182 09:09:16,721.99,,1
683084082,00182M08:54:27.630,0182 09:09:17,722.01,,1
683084083,00182M08:54:28.603,0182 09:09:18,722.02,,1
683084084,00182M08:54:29.577,0182 09:09:19,721.99,,1
683084085,00182M08:54:30.550,0182 09:09:20,722.01,,1
683084086,00182M08:54:31.523,0182 09:09:20,722.01,,1
683084087,00182M08:54:32.496,0182 09:09:21,721.97,,1
683084088,00182M08:54:33.470,0182 09:09:22,721.99,,1
683084089,00182M08:54:34.443,0182 09:09:23,722.01,,1
683084090,00182M08:54:35.416,0182 09:09:24,722.03,,1
683084091,00182M08:54:36.389,0182 09:09:25,722.09,,1
683084092,00182M08:54:37.363,0182 09:09:26,722.00,,1
683084093,00182M08:54:38.336,0182 09:09:27,722.00,,1
683084094,00182M08:54:39.309,0182 09:09:28,722.04,,1
683084095,00182M08:54:40.282,0182 09:09:29,722.05,,1
683084096,00182M08:54:41.256,0182 09:09:30,722.00,,1
683084097,00182M08:54:42.229,0182 09:09:31,721.98,,1
683084098,00182M08:54:43.202,0182 09:09:32,721.98,,1
683084099,00182M08:54:44.175,0182 09:09:33,722.04,,1
683084100,00182M08:54:45.149,0182 09:09:34,722.00,,1
683084101,00182M08:54:46.122,0182 09:09:35,721.98,,1
683084102,00182M08:54:47.095,0182 09:09:36,722.00,,1
683084103,00182M08:54:48.068,0182 09:09:37,721.99,,1
683084104,00182M08:54:49.042,0182 09:09:38,722.02,,1
683084105,00182M08:54:50.015,0182 09:09:39,721.99,,1
683084106,00182M08:54:50.988,0182 09:09:40,721.95,,1
683084107,00182M08:54:51.961,0182 09:09:41,721.99,,1
683084108,00182M08:54:52.935,0182 09:09:42,721.97,,1
683084109,00182M08:54:53.908,0182 09:09:43,721.94,,1
683084110,00182M08:54:54.881,0182 09:09:44,722.01,,1
683084111,00182M08:54:55.854,0182 09:09:45,721.96,,1
683084112,00182M08:54:56.828,0182 09:09:46,722.03,,1
683084113,00182M08:54:57.801,0182 09:09:47,721.94,,1
683084114,00182M08:54:58.774,0182 09:09:48,721.96,,1
683084115,00182M08:54:59.747,0182 09:09:49,721.96,,1
683084116,00182M08:55:00.721,0182 09:09:50,721.93,,1
683084117,00182M08:55:01.694,0182 09:09:51,721.96,,1
683084118,00182M08:55:02.667,0182 09:09:52,721.95,,1
683084119,00182M08:55:03.640,0182 09:09:53,721.96,,1
683084120,00182M08:55:04.614,0182 09:09:54,721.93,,1
683084121,00182M08:55:05.587,0182 09:09:55,721.93,,1
683084122,00182M08:55:06.560,0182 09:09:56,721.97,,1
683084123,00182M08:55:07.533,0182 09:09:56,721.91,,1
683084124,00182M08:55:08.507,0182 09:09:57,721.95,,1
683084125,00182M08:55:09.480,0182 09:09:58,721.90,,1
683084126,00182M08:55:10.453,0182 09:09:59,721.92,,1
683084127,00182M08:55:11.426,0182 09:10:00,721.90,,1
683084128,00182M08:55:12.400,0182 09:10:01,721.90,,1
683084129,00182M08:55:13.373,0182 09:10:02,721.94,,1
683084130,00182M08:55:14.346,0182 09:10:03,721.90,,1
683084131,00182M08:55:15.319,0182 09:10:04,721.88,,1
683084132,00182M08:55:16.293,0182 09:10:05,721.89,,1
683084133,00182M08:55:17.266,0182 09:10:06,721.87,,1
683084134,00182M08:55:18.239,0182 09:10:07,721.89,,1
683084135,00182M08:55:19.212,0182 09:10:08,721.87,,1
683084136,00182M08:55:20.186,0182 09:10:09,721.91,,1
683084137,00182M08:55:21.159,0182 09:10:10,721.87,,1
683084138,00182M08:55:22.132,0182 09:10:11,721.91,,1
683084139,00182M08:55:23.105,0182 09:10:12,721.89,,1
683084140,00182M08:55:24.079,0182 09:10:13,721.89,,1
683084141,00182M08:55:25.052,0182 09:10:14,721.89,,1
683084142,00182M08:55:26.025,0182 09:10:15,721.89,,1
683084143,00182M08:55:26.998,0182 09:10:16,721.88,,1
683084144,00182M08:55:27.972,0182 09:10:17,721.86,,1
683084145,00182M08:55:28.945,0182 09:10:18,721.86,,1
683084146,00182M08:55:29.918,0182 09:10:19,721.88,,1
683084147,00182M08:55:30.891,0182 09:10:20,721.90,,1
683084148,00182M08:55:31.865,0182 09:10:21,721.88,,1
683084149,00182M08:55:32.838,0182 09:10:22,721.86,,1
683084150,00182M08:55:33.811,0182 09:10:23,721.88,,1
683084151,00182M08:55:34.784,0182 09:10:24,721.83,,1
683084152,00182M08:55:35.758,0182 09:10:25,721.89,,1
683084153,00182M08:55:36.731,0182 09:10:26,721.87,,1
683084154,00182M08:55:37.704,0182 09:10:27,721.85,,1
683084155,00182M08:55:38.677,0182 09:10:28,721.85,,1
683084156,00182M08:55:39.651,0182 09:10:29,721.82,,1
683084157,00182M08:55:40.624,0182 09:10:30,721.87,,1
683084158,00182M08:55:41.597,0182 09:10:31,721.87,,1
683084159,00182M08:55:42.570,0182 09:10:32,721.85,,1
683084160,00182M08:55:43.544,0182 09:10:33,721.87,,1
683084161,00182M08:55:44.517,0182 09:10:33,721.82,,1
683084162,00182M08:55:45.490,0182 09:10:34,721.86,,1
683084163,00182M08:55:46.463,0182 09:10:35,721.86,,1
683084164,00182M08:55:47.437,0182 09:10:36,721.82,,1
683084165,00182M08:55:48.410,0182 09:10:37,721.88,,1
683084166,00182M08:55:49.383,0182 09:10:38,721.81,,1
683084167,00182M08:55:50.357,0182 09:10:39,721.93,,1
683084168,00182M08:55:51.330,0182 09:10:40,721.86,,1
683084169,00182M08:55:52.303,0182 09:10:41,721.86,,1
683084170,00182M08:55:53.276,0182 09:10:42,721.81,,1
683084171,00182M08:55:54.250,0182 09:10:43,721.84,,1
683084172,00182M08:55:55.223,0182 09:10:44,721.81,,1
683084173,00182M08:55:56.196,0182 09:10:45,721.81,,1
683084174,00182M08:55:57.169,0182 09:10:46,721.79,,1
683084175,00182M08:55:58.143,0182 09:10:47,721.83,,1
683084176,00182M08:55:59.116,0182 09:10:48,721.81,,1
683084177,00182M08:56:00.089,0182 09:10:49,721.85,,1
683084178,00182M08:56:01.062,0182 09:10:50,721.81,,1
683084179,00182M08:56:02.036,0182 09:10:51,721.82,,1
683084180,00182M08:56:03.009,0182 09:10:52,721.85,,1
683084181,00182M08:56:03.982,0182 09:10:53,721.86,,1
683084182,00182M08:56:04.955,0182 09:10:54,721.82,,1
683084183,00182M08:56:05.929,0182 09:10:55,721.85,,1
683084184,00182M08:56:06.902,0182 09:10:56,721.82,,1
683084185,00182M08:56:07.875,0182 09:10:57,721.82,,1
683084186,00182M08:56:08.848,0182 09:10:58,721.80,,1
683084187,00182M08:56:09.822,0182 09:10:59,721.77,,1
683084188,00182M08:56:10.795,0182 09:11:00,721.81,,1
683084189,00182M08:56:11.768,0182 09:11:01,721.77,,1
683084190,00182M08:56:12.741,0182 09:11:02,721.83,,1
683084191,00182M08:56:13.715,0182 09:11:03,721.84,,1
683084192,00182M08:56:14.688,0182 09:11:04,721.79,,1
