 445654802,"00543M01:02:03.905","00543 01:16:48",    UNK,    UNK,    UNK,"     UNK", 183.00,   1.97,   0.54,"    1111", 193.78,"011XX111", 136.22,"011XX110", 193.78,"   011XX1101",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.54, 197.71,  20.00,   17.52,   NULL,"     0X1","2H", 879.85,   3.60,"      11"
 445654803,"00543M01:02:04.878","00543 01:16:49",    UNK,    UNK,    UNK,"     UNK", 197.14,   1.88,   0.50,"    1111", 193.81,"011XX111", 136.32,"011XX110", 193.81,"   011XX1101",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.54, 197.72,  20.00,   17.54,   NULL,"     0X1","2H", 879.98,   3.60,"      11"
 445654804,"00543M01:02:05.851","00543 01:16:50",    UNK,    UNK,    UNK,"     UNK", 192.19,   1.90,   0.50,"    1111", 193.84,"011XX111", 136.39,"011XX110", 193.84,"   011XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.50, 197.73,  20.00,   17.51,   NULL,"     0X1","2H", 879.94,   3.60,"      11"
 445654805,"00543M01:02:06.825","00543 01:16:51",    UNK,    UNK,    UNK,"     UNK", 186.19,   1.94,   0.52,"    1111", 193.88,"011XX111", 136.41,"011XX110", 193.88,"   011XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.47, 197.73,  20.00,   17.50,   NULL,"     0X1","2H", 879.83,   3.60,"      11"
 445654806,"00543M01:02:07.798","00543 01:16:52",    UNK,    UNK,    UNK,"     UNK", 193.07,   1.89,   0.50,"    1111", 193.91,"011XX111", 136.38,"011XX110", 193.91,"   011XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.41, 197.74,  20.00,   17.44,   NULL,"     0X1","2H", 879.90,   3.60,"      11"
 445654807,"00543M01:02:08.771","00543 01:16:53",    UNK,    UNK,    UNK,"     UNK", 191.02,   1.90,   0.51,"    1111", 193.92,"011XX111", 136.29,"011XX110", 193.92,"   011XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.46, 197.75,  20.00,   17.52,   NULL,"     0X1","2H", 879.87,   3.60,"      11"
 445654808,"00543M01:02:09.744","00543 01:16:54",    UNK,    UNK,    UNK,"     UNK", 190.64,   1.90,   0.51,"    1111", 193.94,"011XX111", 136.13,"011XX110", 193.94,"   011XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.42, 197.75,  20.00,   17.49,   NULL,"     0X1","2H", 879.89,   3.60,"      11"
 445654809,"00543M01:02:10.718","00543 01:16:55",    UNK,    UNK,    UNK,"     UNK", 181.88,   1.98,   0.55,"    1111", 193.94,"011XX111", 135.93,"011XX110", 193.94,"   011XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.47, 197.76,  20.00,   17.58,   NULL,"     0X1","2H", 879.83,   3.60,"      11"
 445654810,"00543M01:02:11.691","00543 01:16:56",    UNK,    UNK,    UNK,"     UNK", 192.68,   1.89,   0.50,"    1111", 193.93,"011XX111", 135.74,"011XX110", 193.93,"   011XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.40, 197.77,  20.00,   17.50,   NULL,"     0X1","2H", 879.84,   3.60,"      11"
 445654811,"00543M01:02:12.664","00543 01:16:57",    UNK,    UNK,    UNK,"     UNK", 192.00,   1.90,   0.51,"    1111", 193.93,"011XX111", 135.61,"011XX110", 193.93,"   011XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.43, 197.78,  20.00,   17.56,   NULL,"     0X1","2H", 879.87,   3.60,"      11"
 445654812,"00543M01:02:13.637","00543 01:16:58",    UNK,    UNK,    UNK,"     UNK", 195.09,   1.89,   0.50,"    1111", 193.93,"011XX111", 135.55,"011XX110", 193.93,"   011XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.39, 197.78,  20.00,   17.52,   NULL,"     0X1","2H", 879.83,   3.60,"      11"
 445654813,"00543M01:02:14.611","00543 01:16:59",    UNK,    UNK,    UNK,"     UNK", 193.52,   1.89,   0.50,"    1111", 193.92,"011XX111", 135.54,"011XX110", 193.92,"   011XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.38, 197.79,  20.00,   17.54,   NULL,"     0X1","2H", 879.94,   3.60,"      11"
 445654814,"00543M01:02:15.584","00543 01:17:00",    UNK,    UNK,    UNK,"     UNK", 192.94,   1.90,   0.50,"    1111", 193.92,"011XX111", 135.57,"011XX110", 193.92,"   011XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.39, 197.80,  20.00,   17.56,   NULL,"     0X1","2H", 879.96,   3.60,"      11"
 445654815,"00543M01:02:16.557","00543 01:17:01",    UNK,    UNK,    UNK,"     UNK", 193.93,   1.89,   0.50,"    1111", 193.92,"111XX111", 135.59,"011XX110", 193.92,"   111XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.33, 197.81,  20.00,   17.51,   NULL,"     0X1","2H", 879.92,   3.60,"      11"
 445654816,"00543M01:02:17.530","00543 01:17:02",    UNK,    UNK,    UNK,"     UNK", 192.80,   1.89,   0.50,"    1111", 193.93,"111XX111", 135.61,"011XX110", 193.93,"   111XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.31, 197.81,  20.00,   17.51,   NULL,"     0X1","2H", 879.92,   3.60,"      11"
 445654817,"00543M01:02:18.504","00543 01:17:03",    UNK,    UNK,    UNK,"     UNK", 199.98,   1.88,   0.50,"    1111", 193.94,"111XX111", 135.63,"011XX110", 193.94,"   111XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.32, 197.82,  20.00,   17.53,   NULL,"     0X1","2H", 880.01,   3.60,"      11"
 445654818,"00543M01:02:19.477","00543 01:17:03",    UNK,    UNK,    UNK,"     UNK", 192.04,   1.90,   0.51,"    1111", 193.96,"111XX111", 135.65,"011XX110", 193.96,"   111XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.30, 197.83,  20.00,   17.52,   NULL,"     0X1","2H", 880.00,   3.60,"      11"
 445654819,"00543M01:02:20.450","00543 01:17:04",    UNK,    UNK,    UNK,"     UNK", 186.21,   1.93,   0.53,"    1111", 193.98,"111XX111", 135.67,"011XX110", 193.98,"   111XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.26, 197.83,  20.00,   17.49,   NULL,"     0X1","2H", 879.94,   3.60,"      11"
 445654820,"00543M01:02:21.423","00543 01:17:05",    UNK,    UNK,    UNK,"     UNK", 194.03,   1.89,   0.50,"    1111", 194.00,"111XX111", 135.67,"011XX110", 194.00,"   111XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.30, 197.84,  20.00,   17.56,   NULL,"     0X1","2H", 879.95,   3.60,"      11"
 445654821,"00543M01:02:22.397","00543 01:17:06",    UNK,    UNK,    UNK,"     UNK", 192.55,   1.89,   0.51,"    1111", 194.02,"111XX111", 135.65,"011XX110", 194.02,"   111XX1111",   0.01,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.25, 197.85,  20.00,   17.51,   NULL,"     0X1","2H", 880.00,   3.60,"      11"
 445654822,"00543M01:02:23.370","00543 01:17:07",    UNK,    UNK,    UNK,"     UNK", 183.31,   1.96,   0.54,"    1111", 194.04,"011XX111", 135.61,"011XX110", 194.04,"   011XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.28, 197.85,  20.00,   17.57,   NULL,"     0X1","2H", 879.95,   3.60,"      11"
 445654823,"00543M01:02:24.343","00543 01:17:08",    UNK,    UNK,    UNK,"     UNK", 197.93,   1.88,   0.50,"    1111", 194.07,"011XX111", 135.53,"011XX110", 194.07,"   011XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.30, 197.86,  20.00,   17.61,   NULL,"     0X1","2H", 879.96,   3.60,"      11"
 445654824,"00543M01:02:25.316","00543 01:17:09",    UNK,    UNK,    UNK,"     UNK", 188.55,   1.92,   0.52,"    1111", 194.09,"011XX111", 135.40,"011XX110", 194.09,"   011XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.23, 197.86,  20.00,   17.54,   NULL,"     0X1","2H", 879.89,   3.60,"      11"
 445654825,"00543M01:02:26.290","00543 01:17:10",    UNK,    UNK,    UNK,"     UNK", 189.79,   1.91,   0.51,"    1111", 194.12,"011XX111", 135.23,"011XX110", 194.12,"   011XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.28, 197.87,  20.00,   17.62,   NULL,"     0X1","2H", 879.82,   3.60,"      11"
 445654826,"00543M01:02:27.263","00543 01:17:11",    UNK,    UNK,    UNK,"     UNK", 198.39,   1.89,   0.50,"    1111", 194.14,"011XX111", 135.01,"011XX110", 194.14,"   011XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.27, 197.88,  20.00,   17.61,   NULL,"     0X1","2H", 880.06,   3.60,"      11"
 445654827,"00543M01:02:28.236","00543 01:17:12",    UNK,    UNK,    UNK,"     UNK", 197.16,   1.89,   0.50,"    1111", 194.16,"011XX111", 134.76,"011XX110", 194.16,"   011XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.25, 197.88,  20.00,   17.61,   NULL,"     0X1","2H", 880.03,   3.60,"      11"
 445654828,"00543M01:02:29.209","00543 01:17:13",    UNK,    UNK,    UNK,"     UNK", 190.90,   1.90,   0.51,"    1111", 194.17,"011XX111", 134.50,"011XX110", 194.17,"   011XX1111",   0.01,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.19, 197.89,  20.00,   17.55,   NULL,"     0X1","2H", 879.98,   3.60,"      11"
 445654829,"00543M01:02:30.183","00543 01:17:14",    UNK,    UNK,    UNK,"     UNK", 186.99,   1.93,   0.52,"    1111", 194.17,"011XX111", 134.21,"011XX110", 194.17,"   011XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.20, 197.90,  20.00,   17.58,   NULL,"     0X1","2H", 879.90,   3.60,"      11"
 445654830,"00543M01:02:31.156","00543 01:17:15",    UNK,    UNK,    UNK,"     UNK", 189.97,   1.90,   0.51,"    1111", 194.15,"011XX111", 133.92,"011XX110", 194.15,"   011XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.37, 197.90,  20.00,   17.82,   NULL,"     0X1","2H", 879.91,   3.60,"      11"
 445654831,"00543M01:02:32.129","00543 01:17:16",    UNK,    UNK,    UNK,"     UNK", 195.52,   1.88,   0.50,"    1111", 194.14,"011XX111", 133.60,"011XX110", 194.14,"   011XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.21, 197.91,  20.00,   17.64,   NULL,"     0X1","2H", 879.82,   3.60,"      11"
 445654832,"00543M01:02:33.102","00543 01:17:17",    UNK,    UNK,    UNK,"     UNK", 196.48,   1.89,   0.50,"    1111", 194.12,"011XX111", 133.28,"011XX110", 194.12,"   011XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.11, 197.91,  20.00,   17.51,   NULL,"     0X1","2H", 879.89,   3.60,"      11"
 445654833,"00543M01:02:34.076","00543 01:17:18",    UNK,    UNK,    UNK,"     UNK", 196.80,   1.88,   0.50,"    1111", 194.09,"011XX111", 132.95,"011XX110", 194.09,"   011XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.15, 197.92,  20.00,   17.58,   NULL,"     0X1","2H", 879.95,   3.60,"      11"
 445654834,"00543M01:02:35.049","00543 01:17:19",    UNK,    UNK,    UNK,"     UNK", 187.82,   1.92,   0.52,"    1111", 194.07,"011XX111", 132.59,"011XX110", 194.07,"   011XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.14, 197.93,  20.00,   17.59,   NULL,"     0X1","2H", 879.93,   3.60,"      11"
 445654835,"00543M01:02:36.022","00543 01:17:20",    UNK,    UNK,    UNK,"     UNK", 200.35,   1.89,   0.50,"    1111", 194.06,"011XX111", 132.13,"011XX110", 194.06,"   011XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.13, 197.93,  20.00,   17.59,   NULL,"     0X1","2H", 879.94,   3.60,"      11"
 445654836,"00543M01:02:36.995","00543 01:17:21",    UNK,    UNK,    UNK,"     UNK", 199.11,   1.89,   0.50,"    1111", 194.06,"011XX111", 131.52,"011XX110", 194.06,"   011XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.15, 197.93,  20.00,   17.62,   NULL,"     0X1","2H", 879.94,   3.60,"      11"
 445654837,"00543M01:02:37.969","00543 01:17:22",    UNK,    UNK,    UNK,"     UNK", 187.67,   1.92,   0.52,"    1111", 194.06,"011XX111", 130.73,"011XX110", 194.06,"   011XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.11, 197.94,  20.00,   17.60,   NULL,"     0X1","2H", 879.94,   3.60,"      11"
 445654838,"00543M01:02:38.942","00543 01:17:23",    UNK,    UNK,    UNK,"     UNK", 195.28,   1.89,   0.50,"    1111", 194.06,"011XX111", 129.78,"011XX110", 194.06,"   011XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  12.91, 197.95,  20.00,   17.33,   NULL,"     0X1","2H", 879.96,   3.60,"      11"
 445654839,"00543M01:02:39.915","00543 01:17:24",    UNK,    UNK,    UNK,"     UNK", 188.82,   1.91,   0.52,"    1111", 194.07,"111XX111", 128.71,"011XX110", 194.07,"   111XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.05, 197.95,  20.00,   17.54,   NULL,"     0X1","2H", 880.04,   3.60,"      11"
 445654840,"00543M01:02:40.888","00543 01:17:25",    UNK,    UNK,    UNK,"     UNK", 192.81,   1.89,   0.50,"    1111", 194.08,"111XX111", 127.60,"011XX110", 194.08,"   111XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.07, 197.96,  20.00,   17.58,   NULL,"     0X1","2H", 879.96,   3.60,"      11"
 445654841,"00543M01:02:41.862","00543 01:17:26",    UNK,    UNK,    UNK,"     UNK", 186.72,   1.93,   0.52,"    1111", 194.09,"111XX111", 126.50,"011XX110", 194.09,"   111XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.06, 197.97,  20.00,   17.59,   NULL,"     0X1","2H", 879.94,   3.60,"      11"
 445654842,"00543M01:02:42.835","00543 01:17:27",    UNK,    UNK,    UNK,"     UNK", 197.74,   1.88,   0.50,"    1111", 194.10,"111XX111", 125.45,"011XX110", 194.10,"   111XX1111",   0.01,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.05, 197.97,  20.00,   17.59,   NULL,"     0X1","2H", 880.00,   3.60,"      11"
 445654843,"00543M01:02:43.808","00543 01:17:28",    UNK,    UNK,    UNK,"     UNK", 196.78,   1.89,   0.50,"    1111", 194.11,"111XX111", 124.49,"011XX110", 194.11,"   111XX1111",   0.01,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.04, 197.98,  20.00,   17.60,   NULL,"     0X1","2H", 879.97,   3.60,"      11"
 445654844,"00543M01:02:44.781","00543 01:17:29",    UNK,    UNK,    UNK,"     UNK", 180.70,   1.99,   0.56,"    1111", 194.14,"111XX111", 123.64,"011XX110", 194.14,"   111XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.07, 197.98,  20.00,   17.65,   NULL,"     0X1","2H", 880.02,   3.60,"      11"
 445654845,"00543M01:02:45.755","00543 01:17:30",    UNK,    UNK,    UNK,"     UNK", 200.18,   1.89,   0.50,"    1111", 194.17,"111XX111", 122.88,"011XX110", 194.17,"   111XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.09, 197.98,  20.00,   17.68,   NULL,"     0X1","2H", 879.96,   3.60,"      11"
 445654846,"00543M01:02:46.728","00543 01:17:31",    UNK,    UNK,    UNK,"     UNK", 198.25,   1.89,   0.50,"    1111", 194.20,"111XX111", 122.22,"011XX110", 194.20,"   111XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  12.98, 197.99,  20.00,   17.56,   NULL,"     0X1","2H", 879.89,   3.60,"      11"
 445654847,"00543M01:02:47.701","00543 01:17:32",    UNK,    UNK,    UNK,"     UNK", 187.57,   1.92,   0.52,"    1111", 194.24,"011XX111", 121.68,"011XX110", 194.24,"   011XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.00, 198.00,  20.00,   17.61,   NULL,"     0X1","2H", 879.92,   3.60,"      11"
 445654848,"00543M01:02:48.674","00543 01:17:33",    UNK,    UNK,    UNK,"     UNK", 206.11,   1.92,   0.52,"    1111", 194.27,"011XX111", 121.28,"011XX110", 194.27,"   011XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.00, 198.00,  20.00,   17.61,   NULL,"     0X1","2H", 879.94,   3.60,"      11"
 445654849,"00543M01:02:49.648","00543 01:17:34",    UNK,    UNK,    UNK,"     UNK", 174.27,   2.08,   0.60,"    1111", 194.29,"011XX111", 121.04,"011XX110", 194.29,"   011XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  13.01, 198.01,  20.00,   17.64,   NULL,"     0X1","2H", 879.95,   3.60,"      11"
 445654850,"00543M01:02:50.621","00543 01:17:35",    UNK,    UNK,    UNK,"     UNK", 198.47,   1.88,   0.50,"    1111", 194.31,"011XX111", 120.94,"011XX110", 194.31,"   011XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  12.98, 198.02,  20.00,   17.62,   NULL,"     0X1","2H", 879.90,   3.60,"      11"
 445654851,"00543M01:02:51.594","00543 01:17:36",    UNK,    UNK,    UNK,"     UNK", 195.61,   1.89,   0.50,"    1111", 194.30,"011XX111", 120.98,"011XX110", 194.30,"   011XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  12.94, 198.02,  20.00,   17.57,   NULL,"     0X1","2H", 879.93,   3.60,"      11"
 445654852,"00543M01:02:52.567","00543 01:17:37",    UNK,    UNK,    UNK,"     UNK", 186.82,   1.93,   0.53,"    1111", 194.28,"011XX111", 121.09,"011XX110", 194.28,"   011XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  12.96, 198.03,  20.00,   17.61,   NULL,"     0X1","2H", 879.97,   3.60,"      11"
 445654853,"00543M01:02:53.541","00543 01:17:38",    UNK,    UNK,    UNK,"     UNK", 194.81,   1.89,   0.50,"    1111", 194.24,"011XX111", 121.24,"011XX110", 194.24,"   011XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  12.97, 198.03,  20.00,   17.64,   NULL,"     0X1","2H", 879.99,   3.60,"      11"
 445654854,"00543M01:02:54.514","00543 01:17:39",    UNK,    UNK,    UNK,"     UNK", 187.72,   1.92,   0.52,"    1111", 194.19,"011XX111", 121.35,"011XX110", 194.19,"   011XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  12.93, 198.04,  20.00,   17.60,   NULL,"     0X1","2H", 879.89,   3.60,"      11"
 445654855,"00543M01:02:55.487","00543 01:17:39",    UNK,    UNK,    UNK,"     UNK", 181.73,   1.98,   0.55,"    1111", 194.14,"011XX111", 121.38,"011XX110", 194.14,"   011XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  12.94, 198.04,  20.00,   17.64,   NULL,"     0X1","2H", 879.84,   3.60,"      11"
 445654856,"00543M01:02:56.461","00543 01:17:40",    UNK,    UNK,    UNK,"     UNK", 194.10,   1.90,   0.50,"    1111", 194.09,"011XX111", 121.34,"011XX110", 194.09,"   011XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  12.93, 198.05,  20.00,   17.64,   NULL,"     0X1","2H", 879.75,   3.60,"      11"
 445654857,"00543M01:02:57.434","00543 01:17:41",    UNK,    UNK,    UNK,"     UNK", 208.01,   1.93,   0.52,"    1111", 194.04,"011XX111", 121.24,"011XX110", 194.04,"   011XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  12.86, 198.05,  20.00,   17.56,   NULL,"     0X1","2H", 879.92,   3.60,"      11"
 445654858,"00543M01:02:58.407","00543 01:17:42",    UNK,    UNK,    UNK,"     UNK", 196.35,   1.88,   0.50,"    1111", 193.99,"011XX111", 121.19,"011XX110", 193.99,"   011XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  12.88, 198.06,  20.00,   17.59,   NULL,"     0X1","2H", 879.92,   3.60,"      11"
 445654859,"00543M01:02:59.380","00543 01:17:43",    UNK,    UNK,    UNK,"     UNK", 195.88,   1.88,   0.50,"    1111", 193.93,"011XX111",  97.81,"011XX110", 193.93,"   011XX1101",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  12.91, 198.06,  20.00,   17.64,   NULL,"     0X1","2H", 879.95,   3.60,"      11"
 445654860,"00543M01:03:00.354","00543 01:17:44",    UNK,    UNK,    UNK,"     UNK", 184.05,   1.95,   0.54,"    1111", 193.88,"011XX111",  97.95,"011XX110", 193.88,"   011XX1101",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  12.86, 198.07,  20.00,   17.59,   NULL,"     0X1","2H", 880.02,   3.60,"      11"
 445654861,"00543M01:03:01.327","00543 01:17:45",    UNK,    UNK,    UNK,"     UNK", 197.99,   1.89,   0.50,"    1111", 193.82,"011XX111",  98.15,"011XX110", 193.82,"   011XX1101",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  12.90, 198.07,  20.00,   17.66,   NULL,"     0X1","2H", 880.03,   3.60,"      11"
 445654862,"00543M01:03:02.300","00543 01:17:46",    UNK,    UNK,    UNK,"     UNK", 185.05,   1.95,   0.53,"    1111", 193.75,"011XX111",  98.28,"011XX110", 193.75,"   011XX1101",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  12.85, 198.08,  20.00,   17.61,   NULL,"     0X1","2H", 879.83,   3.60,"      11"
 445654863,"00543M01:03:03.273","00543 01:17:47",    UNK,    UNK,    UNK,"     UNK", 182.27,   1.97,   0.55,"    1111", 193.69,"111XX111",  98.43,"011XX110", 193.69,"   111XX1101",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  12.75, 198.08,  20.00,   17.48,   NULL,"     0X1","2H", 879.87,   3.60,"      11"
 445654864,"00543M01:03:04.247","00543 01:17:48",    UNK,    UNK,    UNK,"     UNK", 185.84,   1.94,   0.53,"    1111", 193.64,"111XX111",  98.44,"011XX110", 193.64,"   111XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  12.85, 198.09,  20.00,   17.64,   NULL,"     0X1","2H", 879.89,   3.60,"      11"
 445654865,"00543M01:03:05.220","00543 01:17:49",    UNK,    UNK,    UNK,"     UNK", 193.75,   1.89,   0.50,"    1111", 193.60,"111XX111",  98.31,"011XX110", 193.60,"   111XX1111",   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"   01110",  12.85, 198.09,  20.00,   17.65,   NULL,"     0X1","2H", 879.90,   3.60,"      11"
